ipa,anio,clase,clase_predicha,acierto,no3_mgl,prob_normal,prob_riesgo,prob_afectada
220950084,2025,riesgo,afectada,0,29.7,0.0014306119,0.0022946114,0.9962748
231020105,2020,normal,normal,1,10.0,0.99672407,0.0016771122,0.0015988775
241120074,2020,afectada,riesgo,0,43.0,0.0020125879,0.974193,0.02379441
241160181,2021,afectada,afectada,1,78.0,0.0017892686,0.0001644913,0.9980463
231070139,2025,afectada,afectada,1,102.0,0.00020206557,0.001484828,0.99831307
231030063,2022,afectada,afectada,1,167.0,0.00012881546,0.0007312739,0.9991399
241140065,2023,riesgo,riesgo,1,37.2,0.00910861,0.6315891,0.35930225
231050145,2023,normal,riesgo,0,24.5,0.119758025,0.87869495,0.0015470701
221020012,2020,riesgo,riesgo,1,34.0,0.0014514879,0.9860108,0.012537675
221030044,2025,afectada,afectada,1,43.0,0.0066940733,0.032377187,0.96092874
210980206,2016,afectada,afectada,1,38.8,0.025352113,0.2123475,0.7623004
221040004,2015,afectada,afectada,1,117.0,1.4420778e-05,4.0255403e-05,0.9999453
221040004,2023,afectada,afectada,1,109.0,4.4806184e-05,0.00015528117,0.9997999
241050067,2015,riesgo,normal,0,28.8,0.99882406,0.00043607433,0.00073982443
241070075,2025,normal,normal,1,10.0,0.9951462,0.004305284,0.0005485061
231180025,2016,normal,normal,1,1.0,0.99089724,0.00016830991,0.008934415
241160181,2016,afectada,afectada,1,154.0,0.002128773,0.00014099854,0.9977302
231030091,2021,afectada,afectada,1,61.0,0.048170134,0.053445976,0.89838386
231020155,2016,afectada,riesgo,0,44.1,0.02252629,0.8470092,0.13046452
210980214,2021,normal,riesgo,0,18.0,0.02454766,0.9639056,0.011546757
221020024,2024,riesgo,afectada,0,37.1,0.017715318,0.21697892,0.76530576
221030030,2019,afectada,afectada,1,73.8,1.480212e-05,0.00084811385,0.9991371
241170058,2025,normal,normal,1,1.9,0.99852115,0.0004479621,0.0010309463
221230018,2021,normal,normal,1,2.5,0.9995777,0.0001926466,0.00022971009
231020155,2018,afectada,afectada,1,50.2,0.0008964255,0.0021386114,0.996965
210980020,2016,afectada,afectada,1,57.8,0.0048853657,0.011133812,0.98398083
221210013,2023,normal,normal,1,2.5,0.9997683,0.00015907684,7.258342e-05
241160252,2016,normal,normal,1,15.6,0.9948732,0.00025204124,0.0048747673
241160069,2015,normal,normal,1,9.24,0.9991671,0.00050877006,0.00032418084
231030088,2025,normal,normal,1,6.3,0.99687946,0.0027637628,0.0003567794
221020012,2020,riesgo,riesgo,1,34.0,0.008988586,0.97512895,0.015882505
231010130,2016,afectada,afectada,1,140.0,0.00012383546,8.1733386e-05,0.9997944
241060011,2015,normal,normal,1,5.01,0.9810153,0.0019294727,0.017055206
231080029,2021,afectada,afectada,1,54.0,0.0019773769,0.0036140638,0.99440855
211020002,2016,afectada,afectada,1,118.0,0.0014883466,3.7860653e-05,0.9984738
241160207,2019,normal,normal,1,2.5,0.9996451,0.00020840035,0.00014644908
211020172,2021,afectada,afectada,1,96.0,0.00022138853,0.0005862322,0.9991924
241160207,2024,normal,normal,1,13.0,0.9995658,0.00022031389,0.00021394403
210980020,2020,afectada,riesgo,0,62.0,0.010934067,0.8191679,0.16989799
251220026,2025,afectada,riesgo,0,40.4,0.0043192883,0.9787483,0.016932417
221120045,2016,riesgo,normal,0,28.7,0.36253417,0.30612022,0.33134565
241150030,2020,normal,normal,1,2.5,0.976843,0.022518624,0.0006383535
241260021,2015,normal,normal,1,18.7,0.9935395,0.004748671,0.001711785
211130014,2016,normal,normal,1,3.56,0.8775985,0.040778972,0.08162245
231010130,2019,afectada,afectada,1,119.3,0.00019679299,0.001339982,0.9984633
220950053,2017,afectada,afectada,1,103.0,9.647757e-05,0.00012807238,0.99977547
241160069,2025,normal,normal,1,3.9,0.9990144,0.0004010282,0.00058461045
221040043,2015,afectada,afectada,1,67.8,2.886605e-05,0.00081935554,0.9991518
211020172,2016,afectada,afectada,1,162.0,5.3307856e-05,0.000107731255,0.99983895
231010130,2017,afectada,afectada,1,129.0,5.6999066e-05,0.00049360044,0.99944943
211040587,2020,afectada,afectada,1,103.0,0.00042145204,3.5923833e-05,0.9995426
221020012,2019,afectada,afectada,1,44.0,0.0014730068,0.006568203,0.99195886
210970015,2019,normal,afectada,0,6.39,0.35792828,0.0052435044,0.63682824
221040004,2019,afectada,afectada,1,90.9,6.8672445e-05,0.00026889116,0.9996624
251220026,2021,riesgo,riesgo,1,33.0,0.0014329226,0.9769787,0.0215884
241160069,2025,normal,normal,1,5.9,0.994745,0.0034215334,0.0018335233
241160146,2016,normal,normal,1,6.5,0.99921036,0.00029045346,0.0004991423
241160181,2025,afectada,afectada,1,58.8,0.0032967248,0.0010105227,0.9956928
231030091,2023,afectada,afectada,1,51.0,0.0047310167,0.004004737,0.9912642
211020002,2018,afectada,afectada,1,122.0,0.00049624307,6.004739e-05,0.9994437
251160078,2021,riesgo,normal,0,26.0,0.99115074,0.0017102469,0.0071390923
210980114,2021,afectada,afectada,1,44.0,0.012534776,0.02758636,0.95987886
211030763,2016,normal,normal,1,6.69,0.9992937,0.00017437615,0.0005318855
221120045,2020,afectada,afectada,1,52.0,0.011078926,0.04051995,0.94840115
231050020,2017,afectada,afectada,1,60.6,0.0002759772,0.00017593427,0.999548
241160207,2015,normal,normal,1,7.87,0.9964455,0.00062830903,0.002926263
241160255,2016,afectada,afectada,1,40.3,0.00067850965,0.00038954723,0.99893194
211040003,2017,afectada,afectada,1,74.5,0.00015573316,0.0005098109,0.9993344
211040524,2025,afectada,afectada,1,133.9,0.0007435462,0.00032402037,0.9989324
220950053,2019,afectada,afectada,1,78.4,0.00030655475,0.0006576071,0.99903584
241130030,2025,normal,normal,1,5.0,0.9846673,0.012199123,0.0031336274
241050067,2016,normal,normal,1,15.4,0.96266156,0.02627458,0.011063821
221120006,2025,normal,normal,1,2.3,0.95363885,0.044107534,0.0022535557
231010130,2025,afectada,afectada,1,97.0,0.00061786885,0.00012925817,0.99925286
231030091,2019,afectada,afectada,1,57.0,0.012159371,0.00300572,0.9848349
211030008,2020,normal,normal,1,3.3,0.9940188,0.002006898,0.0039743613
231050145,2022,riesgo,riesgo,1,27.0,0.3257344,0.6109332,0.063332446
251150038,2022,afectada,normal,0,39.0,0.617593,0.3749258,0.0074812
241160146,2017,normal,normal,1,7.7,0.9988619,0.0008344923,0.00030359311
210980020,2019,afectada,afectada,1,65.2,0.00057473104,0.0075152894,0.9919099
210980012,2016,normal,normal,1,20.4,0.9844356,0.01265008,0.002914331
221040004,2016,afectada,afectada,1,141.0,9.148439e-05,6.0172675e-05,0.99984837
210980012,2024,normal,normal,1,5.6,0.9999584,2.203007e-05,1.9524336e-05
221060002,2020,normal,normal,1,20.0,0.80769795,0.010541627,0.1817604
231050020,2023,afectada,afectada,1,52.0,0.0009898895,0.0008295336,0.9981806
220950084,2019,afectada,afectada,1,63.1,0.0061162068,0.0012825469,0.9926012
221020093,2024,normal,normal,1,2.5,0.9978998,0.00022695775,0.0018732947
231020159,2021,riesgo,riesgo,1,37.0,0.007617847,0.86284816,0.12953399
211020002,2016,afectada,afectada,1,121.0,0.0012561611,0.0002801713,0.99846363
221080061,2025,afectada,afectada,1,63.0,0.015197605,0.002272404,0.98252994
251150055,2025,normal,normal,1,7.8,0.9995192,0.00027940847,0.00020133887
221020012,2016,afectada,afectada,1,41.6,0.0005564567,0.011049636,0.9883939
231030063,2024,afectada,afectada,1,113.0,0.0005451108,0.0014640563,0.99799085
210970015,2020,normal,normal,1,14.0,0.8761244,0.014233045,0.10964255
210960027,2022,afectada,riesgo,0,41.0,0.1826355,0.74823445,0.06913012
210980020,2025,afectada,riesgo,0,76.5,0.03404393,0.5302271,0.43572894
221020012,2016,afectada,afectada,1,41.6,0.0016597407,0.012762037,0.98557824
221210013,2017,normal,normal,1,4.05,0.99973744,0.0001169516,0.00014558695
231030090,2020,riesgo,normal,0,27.0,0.6743279,0.07187557,0.2537965
241160146,2015,normal,normal,1,6.87,0.99894303,0.00048709573,0.000569901
241280001,2025,normal,normal,1,2.0,0.9979425,0.0019912194,6.6306086e-05
221060091,2025,normal,afectada,0,21.0,0.0066316514,0.34410694,0.6492614
211030763,2019,normal,normal,1,14.0,0.99966586,1.1602271e-05,0.00032250283
220960018,2022,afectada,afectada,1,67.0,0.3765025,0.0059864176,0.61751103
241160189,2015,normal,normal,1,3.66,0.9988374,0.0009586607,0.00020397374
210980214,2021,riesgo,normal,0,34.0,0.72357994,0.23639737,0.040022667
221210014,2016,normal,normal,1,1.33,0.9994116,0.00030596342,0.00028246653
211040524,2019,afectada,afectada,1,132.3,0.00019369388,0.00017536539,0.9996309
231030090,2019,normal,afectada,0,14.0,0.26712018,0.31283188,0.4200479
231070139,2020,afectada,afectada,1,197.0,5.286967e-05,0.0004750383,0.9994721
211020002,2018,afectada,afectada,1,129.0,0.0005163395,0.00028014506,0.9992035
231030063,2015,afectada,afectada,1,196.0,0.0001414077,9.920689e-05,0.9997594
241150030,2022,normal,normal,1,2.5,0.9985643,0.0013809819,5.4776738e-05
241130002,2022,normal,normal,1,20.0,0.9980171,0.00043556892,0.0015473452
220950053,2018,afectada,afectada,1,115.0,0.00017374521,9.106738e-05,0.9997352
231020155,2025,afectada,afectada,1,43.2,0.06323683,0.30851814,0.62824506
211030763,2016,normal,normal,1,7.99,0.99797004,0.0003376971,0.0016922837
251160035,2025,riesgo,afectada,0,37.4,0.014390589,0.23990019,0.74570924
251160072,2025,riesgo,riesgo,1,36.5,0.0018685235,0.735021,0.26311052
221020012,2019,afectada,afectada,1,44.0,0.0014266386,0.024013694,0.97455966
221210014,2023,normal,normal,1,2.5,0.9997018,0.00014226089,0.00015593981
211020172,2017,afectada,afectada,1,131.0,0.000352978,0.0003101009,0.9993369
241160207,2015,normal,normal,1,0.1,0.9991918,0.00034817227,0.00046006014
251150038,2025,riesgo,normal,0,34.0,0.52531743,0.46623912,0.008443469
211040583,2018,afectada,afectada,1,67.2,8.3743e-05,0.00017349521,0.9997428
211040587,2025,afectada,afectada,1,120.0,0.0010245441,0.00032851435,0.9986469
210980017,2025,afectada,afectada,1,94.8,0.00013857715,6.6085704e-05,0.9997954
221040004,2020,afectada,afectada,1,90.3,5.0269377e-06,1.2888181e-05,0.9999821
211020172,2020,afectada,afectada,1,126.0,0.00030240658,0.0011235971,0.998574
241330041,2023,riesgo,afectada,0,32.3,0.10045482,0.011119888,0.88842535
241140065,2024,riesgo,riesgo,1,37.5,0.023879228,0.91180867,0.06431213
210980020,2022,riesgo,afectada,0,30.0,0.013146132,0.31293744,0.67391646
221060002,2023,normal,afectada,0,17.9,0.38904786,0.0069379467,0.60401416
210980012,2019,normal,normal,1,8.0,0.99859565,0.001274483,0.00012979725
220950084,2017,afectada,afectada,1,53.3,0.003740448,0.0181962,0.9780634
221230018,2025,normal,normal,1,1.0,0.99936336,0.00032779173,0.00030891364
221080061,2025,afectada,afectada,1,57.2,0.09165337,0.012460397,0.8958862
221040004,2018,afectada,afectada,1,93.9,6.9629175e-05,0.00017657768,0.9997538
210970015,2017,normal,normal,1,13.4,0.9276353,0.00069310825,0.071671605
231080029,2021,afectada,afectada,1,54.0,0.0009976607,0.0026826372,0.99631965
221020024,2022,afectada,afectada,1,49.0,0.005383565,0.105969764,0.8886467
241270004,2022,normal,normal,1,8.0,0.9986719,0.00047374878,0.0008543628
210960027,2015,afectada,afectada,1,108.0,0.0009567809,0.004088985,0.99495417
210970015,2015,riesgo,normal,0,28.2,0.7008865,0.00081622304,0.29829732
210960027,2023,normal,normal,1,17.1,0.5852568,0.06797555,0.34676766
241120074,2017,riesgo,riesgo,1,30.9,0.0040399334,0.94469166,0.0512684
251160078,2024,riesgo,normal,0,31.1,0.98754174,0.012197623,0.00026065367
221040004,2020,afectada,afectada,1,97.9,2.0857511e-05,0.0002572634,0.9997218
231050020,2025,afectada,afectada,1,44.8,0.00018910851,0.00021588881,0.999595
221030030,2015,afectada,afectada,1,135.0,8.875923e-05,0.0004251031,0.9994861
241160069,2015,afectada,normal,0,39.0,0.99789727,0.0012292357,0.00087348674
241120074,2022,riesgo,riesgo,1,27.0,0.014785216,0.6682677,0.31694704
251160072,2024,riesgo,riesgo,1,28.9,0.18878554,0.8095708,0.0016436935
251160072,2021,riesgo,riesgo,1,27.0,0.10825232,0.88244635,0.009301337
211040583,2017,afectada,afectada,1,55.8,0.004253088,0.018737936,0.977009
220950005,2025,afectada,afectada,1,115.9,0.0004797266,0.00076238066,0.99875784
231070081,2025,afectada,afectada,1,105.2,0.00029196072,0.0010499306,0.99865806
211020172,2022,afectada,afectada,1,83.0,0.0005696034,0.0005899723,0.9988404
241130002,2023,normal,normal,1,19.7,0.9977188,0.0012091916,0.0010720494
241050045,2021,normal,normal,1,2.5,0.999315,5.9570837e-05,0.00062536757
211030763,2025,normal,normal,1,4.4,0.9989655,9.9889105e-05,0.0009346087
220950084,2016,afectada,afectada,1,55.1,0.00058662967,0.00076243107,0.99865097
210980248,2022,afectada,afectada,1,157.0,0.00027232754,0.00054017827,0.9991875
241070099,2024,normal,normal,1,4.5,0.9995096,0.00026368847,0.00022677908
231020159,2021,riesgo,riesgo,1,34.0,0.0036542828,0.9555171,0.040828645
210960027,2023,normal,normal,1,21.6,0.53389525,0.03747729,0.42862746
221020012,2017,afectada,riesgo,0,41.4,0.049443852,0.72159696,0.22895914
211020172,2023,afectada,afectada,1,102.0,0.0029245992,0.00040938306,0.996666
220950053,2021,afectada,afectada,1,94.5,0.0006833099,0.0001320177,0.99918467
241160189,2015,normal,normal,1,3.69,0.99717736,0.0004190413,0.002403586
221030030,2025,afectada,afectada,1,40.1,0.00035675958,0.019201001,0.9804422
231070081,2022,afectada,afectada,1,133.0,2.450281e-05,0.00030704655,0.9996685
231020155,2019,afectada,afectada,1,49.4,0.00042103918,0.013919001,0.98565996
221020093,2025,normal,normal,1,7.3,0.9600752,0.035390083,0.0045347665
221020012,2022,riesgo,riesgo,1,26.0,0.007873948,0.9802839,0.011842199
221060091,2023,afectada,afectada,1,41.1,0.10174598,0.021206804,0.87704724
211040003,2023,afectada,afectada,1,88.0,0.0031993834,0.002268683,0.99453187
241140065,2022,afectada,riesgo,0,42.0,0.0044947015,0.9232738,0.07223154
251160035,2023,afectada,riesgo,0,38.3,0.025281241,0.92622095,0.04849778
210980020,2015,afectada,afectada,1,63.3,0.00052218605,0.04012271,0.9593551
241060011,2016,normal,normal,1,2.96,0.9912664,0.002361577,0.0063720117
231030063,2021,afectada,afectada,1,167.0,0.00015320747,0.00017238298,0.99967444
221040004,2017,afectada,afectada,1,96.6,5.9310227e-05,0.00067742285,0.9992632
241120074,2021,riesgo,riesgo,1,36.0,0.014138141,0.9558247,0.030037154
210980012,2025,normal,normal,1,9.9,0.9998441,0.00012827957,2.7588456e-05
211020002,2025,afectada,afectada,1,125.3,0.0009402729,0.0007307577,0.998329
231060003,2016,afectada,afectada,1,55.4,0.00011339374,0.00046065048,0.999426
241220031,2023,normal,normal,1,5.8,0.9994497,0.00043732938,0.00011302977
211020172,2016,afectada,afectada,1,114.0,1.9756906e-05,9.9423254e-05,0.9998808
220950053,2015,afectada,afectada,1,117.0,5.824541e-05,6.985584e-05,0.99987185
241180002,2022,afectada,afectada,1,175.0,0.120725475,0.035200026,0.8440745
241150028,2019,normal,normal,1,3.0,0.99733657,0.0020948537,0.0005685704
231030088,2023,normal,normal,1,4.2,0.9998275,7.702643e-05,9.538455e-05
221020024,2015,afectada,afectada,1,69.8,0.0005997859,0.33111742,0.66828275
241060011,2017,normal,normal,1,2.3,0.99929106,0.0004988004,0.00021009447
221040004,2017,afectada,afectada,1,87.9,4.821638e-05,0.0007687282,0.999183
241150187,2019,normal,normal,1,14.0,0.99962103,0.00021566005,0.00016329394
231050145,2020,riesgo,normal,0,31.0,0.87586653,0.12300094,0.0011325267
210980012,2015,normal,normal,1,11.0,0.98991686,0.009702957,0.00038020525
231010130,2016,afectada,afectada,1,122.0,4.50058e-05,0.00023025033,0.9997247
241070075,2025,normal,normal,1,0.5,0.9995783,0.000185684,0.00023597313
210980214,2025,afectada,afectada,1,59.6,0.3818138,0.04679786,0.57138836
211030763,2021,normal,normal,1,6.0,0.9979729,0.0014878142,0.0005392788
211040588,2023,afectada,afectada,1,45.2,0.0008473506,7.088578e-05,0.99908173
221080061,2022,afectada,afectada,1,56.0,0.0027144183,0.00076023344,0.99652535
231020155,2017,riesgo,afectada,0,28.6,0.0027592483,0.25260916,0.7446316
211020002,2017,afectada,afectada,1,108.0,0.0018019007,0.00043312644,0.99776495
211040587,2025,afectada,afectada,1,124.5,0.0005119287,0.00021296387,0.99927515
241160255,2025,riesgo,riesgo,1,32.0,0.002863812,0.7211594,0.2759768
211020002,2019,afectada,afectada,1,107.0,0.0007743531,0.00034538913,0.9988802
251160035,2023,riesgo,riesgo,1,35.1,0.014586202,0.70751905,0.27789468
241160189,2016,normal,normal,1,3.9,0.99841654,0.00033556097,0.0012478748
210980206,2025,afectada,riesgo,0,47.5,0.035949014,0.8271502,0.13690072
210980114,2025,afectada,afectada,1,58.8,0.00048583426,0.004903646,0.99461055
231030091,2019,afectada,afectada,1,49.4,0.00040268144,0.0030789725,0.9965184
231070081,2025,afectada,afectada,1,163.2,0.00087542867,0.00026893202,0.9988556
221060091,2025,riesgo,afectada,0,29.5,0.012237991,0.0013798407,0.9863821
241220031,2025,normal,normal,1,3.6,0.999146,0.00066375383,0.00019021111
221060002,2023,normal,normal,1,10.8,0.9527707,0.0003759379,0.046853274
251220026,2021,afectada,riesgo,0,38.0,0.012561357,0.8850207,0.10241802
231020159,2022,afectada,afectada,1,41.0,0.050958943,0.17579615,0.7732449
221130009,2025,normal,normal,1,2.6,0.9985214,0.00087349187,0.0006051223
231010130,2023,afectada,afectada,1,79.0,0.010811668,0.0004966776,0.9886917
231070081,2024,afectada,afectada,1,114.0,0.0012067708,0.000105214014,0.99868804
231030088,2025,normal,normal,1,6.6,0.9996587,0.00017943594,0.00016184735
221060002,2018,riesgo,afectada,0,36.9,0.48226288,0.010969839,0.5067673
210980012,2025,normal,normal,1,21.9,0.9991947,0.00066619547,0.00013908753
231030088,2017,normal,normal,1,8.09,0.9952089,0.00062810775,0.004163005
231080029,2024,afectada,afectada,1,48.4,0.0008619727,0.0019613234,0.99717665
221030044,2022,afectada,afectada,1,94.0,0.0035365664,0.0064601526,0.99000335
241160146,2017,normal,normal,1,7.83,0.99858224,0.0008723259,0.00054539635
211020002,2017,afectada,afectada,1,106.0,0.00082797493,7.435866e-05,0.9990977
210980206,2017,riesgo,riesgo,1,31.3,0.015863739,0.7992792,0.18485707
231020155,2017,afectada,afectada,1,46.5,0.00042748518,0.11490296,0.88466954
221120045,2023,riesgo,riesgo,1,25.3,0.05066963,0.92237324,0.02695712
220950005,2024,afectada,afectada,1,61.0,0.0016074822,0.0014965158,0.996896
241050045,2025,normal,normal,1,0.5,0.9990736,0.0005333626,0.00039304578
210980012,2021,normal,normal,1,18.0,0.99478817,0.0043063383,0.0009054414
211020002,2021,afectada,afectada,1,138.0,0.0008436322,0.0001828353,0.9989736
210920002,2015,normal,normal,1,2.0,0.9934057,0.00062545907,0.005968804
210980114,2021,riesgo,afectada,0,28.0,0.016908102,0.37242246,0.61066943
241170058,2022,normal,normal,1,4.0,0.9974986,7.2993374e-05,0.0024284462
221040004,2015,afectada,afectada,1,174.0,3.6779616e-05,0.00054026203,0.999423
210980214,2019,afectada,normal,0,39.0,0.75276375,0.09821504,0.14902125
221060091,2023,afectada,afectada,1,45.8,0.16948529,0.1717087,0.65880597
221040004,2023,afectada,afectada,1,120.0,0.00018574372,0.00022909726,0.9995852
221060002,2025,normal,normal,1,19.9,0.9887145,0.008854805,0.002430702
241180002,2024,afectada,afectada,1,195.0,0.090950675,0.32628235,0.582767
210980206,2015,afectada,afectada,1,53.6,0.015187311,0.3915914,0.59322125
231030063,2025,afectada,afectada,1,96.0,0.00064181356,0.002800988,0.99655724
210980214,2016,afectada,afectada,1,51.2,0.029289924,0.055263434,0.9154466
221030027,2017,afectada,afectada,1,155.0,0.0024833926,0.22276849,0.7747481
231050145,2015,riesgo,riesgo,1,28.0,0.016200548,0.9805783,0.0032211263
221020012,2021,riesgo,riesgo,1,28.0,0.005524921,0.9818393,0.012635815
221060002,2022,riesgo,normal,0,28.0,0.93458045,0.050696366,0.014723148
231010130,2022,afectada,afectada,1,95.0,0.00019465819,0.00021976404,0.99958557
221020087,2025,afectada,afectada,1,140.9,0.015590072,0.004675387,0.9797346
221130009,2017,normal,normal,1,4.73,0.99939656,0.00024105918,0.00036242977
231020159,2024,normal,normal,1,15.3,0.5173512,0.121288605,0.3613602
210980114,2023,afectada,afectada,1,46.4,0.0012530728,0.031941168,0.96680576
231070139,2019,afectada,afectada,1,208.0,0.00012362204,0.0002542498,0.9996221
220950053,2015,afectada,afectada,1,126.0,0.0001073759,0.000192344,0.9997003
211020002,2023,afectada,afectada,1,110.0,0.002690712,0.00035851653,0.99695075
221120045,2017,riesgo,riesgo,1,30.8,0.013121271,0.7197283,0.2671505
231020155,2024,riesgo,afectada,0,25.6,0.033728365,0.02874379,0.93752784
241170058,2025,normal,normal,1,0.5,0.9853822,0.014282113,0.0003356295
221080061,2025,afectada,afectada,1,43.0,0.019062106,0.00064663135,0.98029125
241160207,2025,normal,normal,1,0.5,0.99929523,0.00044630317,0.00025844606
221210013,2025,normal,normal,1,1.5,0.9995944,0.00038097624,2.4611436e-05
210980012,2019,normal,normal,1,14.21,0.99687093,0.0023676662,0.0007614242
251150038,2024,riesgo,riesgo,1,34.7,0.011955377,0.987344,0.0007005635
221160027,2021,normal,normal,1,2.5,0.9995679,2.905642e-05,0.00040300912
241150028,2015,normal,normal,1,5.08,0.9877244,0.00072401104,0.011551628
220950053,2020,afectada,afectada,1,81.3,0.0014731559,0.0013302815,0.99719656
241160069,2020,normal,normal,1,7.0,0.9983057,0.00043806992,0.0012562117
210980214,2024,normal,normal,1,23.0,0.99362105,0.0054577384,0.00092126173
231030088,2022,normal,normal,1,13.0,0.9984133,0.00024372443,0.0013428887
221020012,2015,afectada,afectada,1,65.1,0.0009365055,0.026543662,0.9725198
241160069,2021,normal,normal,1,5.0,0.9990497,0.00016796142,0.0007823535
231070081,2016,afectada,afectada,1,104.0,0.00012635718,0.000101029065,0.9997726
231050145,2016,riesgo,normal,0,30.7,0.6614537,0.3288326,0.009713648
241150030,2025,normal,normal,1,1.2,0.99506015,0.0048711053,6.873596e-05
221020012,2021,riesgo,riesgo,1,25.0,0.0007619252,0.9989911,0.0002469882
221060002,2015,normal,normal,1,24.9,0.44475293,0.44130853,0.11393849
231030091,2025,afectada,afectada,1,63.0,0.012562534,0.006287419,0.98115003
221020024,2016,afectada,afectada,1,49.5,6.0994236e-05,0.009929253,0.9900097
210980017,2025,afectada,afectada,1,90.1,0.00032897305,0.0007554127,0.9989157
241220031,2024,normal,normal,1,5.6,0.99900585,0.0009335712,6.0633858e-05
220950084,2025,riesgo,riesgo,1,30.3,0.003865682,0.6160014,0.38013285
231020159,2018,afectada,afectada,1,40.3,0.007877749,0.011951378,0.98017085
211020002,2020,afectada,afectada,1,121.0,0.001420692,0.00026083094,0.99831855
231030091,2020,afectada,afectada,1,50.0,0.0036525745,0.0007497083,0.9955978
210980248,2019,afectada,afectada,1,147.7,0.001180801,5.3881602e-05,0.99876535
210940011,2016,normal,normal,1,1.9,0.88417625,0.00032830457,0.115495466
211040587,2020,afectada,afectada,1,111.0,6.924298e-05,0.00012090225,0.9998099
210980114,2015,afectada,afectada,1,201.0,0.0012076471,0.21838228,0.7804101
210980206,2018,afectada,riesgo,0,40.2,0.004617392,0.8378842,0.1574985
221030044,2023,afectada,afectada,1,97.0,0.0082638655,0.0158268,0.9759093
211020172,2019,afectada,afectada,1,127.0,0.0044250195,0.0011093048,0.99446565
211040587,2019,afectada,afectada,1,96.0,0.00019162947,0.00013145918,0.99967694
241050045,2016,normal,normal,1,4.76,0.9940381,0.00043527182,0.0055266167
211040003,2025,afectada,afectada,1,141.2,7.196942e-05,0.00024151852,0.9996865
210980012,2015,riesgo,riesgo,1,31.8,0.02262474,0.9741233,0.0032520094
241160207,2022,normal,normal,1,10.0,0.99971753,0.00015078089,0.00013166603
221030031,2025,afectada,riesgo,0,43.5,0.0048070718,0.6510897,0.34410322
221040004,2019,afectada,afectada,1,86.7,5.3265332e-05,0.00023140605,0.99971527
220950053,2016,afectada,afectada,1,105.0,0.0003610023,0.0002749099,0.9993641
241340046,2021,normal,normal,1,10.0,0.997964,0.0002951474,0.0017408568
211040003,2020,afectada,afectada,1,93.0,6.167787e-05,0.00025102764,0.9996873
241160181,2024,afectada,afectada,1,59.0,0.0043455292,0.01382042,0.9818341
221020012,2020,riesgo,riesgo,1,29.0,0.002739169,0.99489236,0.0023685317
210980206,2019,afectada,afectada,1,53.5,0.03584781,0.041082248,0.92306995
220950053,2024,afectada,afectada,1,62.0,0.0017711655,0.0101597365,0.9880691
231070139,2017,afectada,afectada,1,186.0,2.6657306e-05,0.00033992346,0.99963343
241050067,2017,normal,normal,1,20.5,0.98662263,0.012052719,0.0013246452
221060002,2017,normal,riesgo,0,17.0,0.20162663,0.68837446,0.10999893
211020002,2015,afectada,afectada,1,155.0,0.0010124027,4.4813565e-05,0.9989428
241060011,2017,normal,normal,1,2.23,0.99974674,0.00011306423,0.00014024449
210980012,2023,normal,normal,1,7.2,0.9936552,0.0060132053,0.00033166498
211040588,2020,afectada,afectada,1,39.0,0.00037349187,0.009289291,0.99033725
210980114,2017,afectada,afectada,1,46.3,0.028406171,0.057848644,0.9137452
210960027,2016,afectada,afectada,1,79.2,0.04871674,0.18837555,0.7629077
251160072,2021,riesgo,riesgo,1,26.0,0.05337731,0.93894345,0.0076792203
221040043,2023,afectada,afectada,1,43.6,0.028128935,0.015990186,0.9558809
231030090,2022,normal,normal,1,20.0,0.75268465,0.2198442,0.027471159
221160027,2023,normal,normal,1,2.5,0.99976104,0.00010135476,0.00013754332
210980214,2018,afectada,riesgo,0,51.7,0.007920718,0.7748625,0.21721682
241160146,2019,normal,normal,1,12.0,0.9991277,0.0007353659,0.00013696105
241070075,2025,normal,normal,1,10.7,0.99693894,0.002712046,0.000349064
221210013,2025,normal,normal,1,0.8,0.9997304,0.00017351755,9.610132e-05
210960027,2021,afectada,riesgo,0,46.0,0.01919599,0.54319096,0.43761304
241160069,2019,normal,normal,1,6.73,0.9972371,0.00026851523,0.0024943838
231070139,2025,afectada,afectada,1,132.5,9.843326e-05,0.00010789953,0.9997937
231030063,2017,afectada,afectada,1,132.0,0.00013794596,0.005288536,0.99457353
221280002,2025,normal,normal,1,1.1,0.99924433,0.00071037,4.5369172e-05
231080029,2022,afectada,afectada,1,53.0,7.534208e-05,0.00032563848,0.99959904
231070081,2017,afectada,afectada,1,98.0,0.0006933625,0.0050174114,0.99428916
221020087,2022,afectada,afectada,1,118.0,0.0036718987,0.0019905164,0.9943376
221130009,2015,normal,normal,1,2.9,0.9982231,0.00029971448,0.0014772145
221120045,2020,riesgo,riesgo,1,29.0,0.0671791,0.8588207,0.074000254
221080061,2025,afectada,afectada,1,43.0,0.015706392,0.0006488434,0.9836447
210940011,2023,normal,normal,1,3.3,0.9685145,0.00043493192,0.03105063
221040043,2025,normal,afectada,0,2.5,0.0011152134,0.004850334,0.99403447
231020105,2025,normal,normal,1,21.7,0.99555784,0.003974421,0.0004677674
221060091,2025,riesgo,riesgo,1,28.5,0.09631626,0.6538488,0.24983491
221020024,2023,afectada,riesgo,0,45.4,0.016526215,0.8705702,0.11290355
241160069,2023,normal,normal,1,2.81,0.99840945,0.0012311215,0.0003595019
211020172,2025,afectada,afectada,1,93.9,7.919311e-05,0.0001788611,0.999742
