id_registro,ipa,anio,fecha,lat,lon
108,211040583,2016,2016-11-07,42.46476316018527,-2.88365481773693
415,221210013,2021,2021-09-01,42.15664745421986,-2.790931854011985
181,211040587,2019,2019-07-08,42.45977922466297,-2.909558370814552
364,210980012,2025,2025-05-14,42.51755526112446,-2.926652431349929
391,221120045,2015,2015-12-03,42.33259119313079,-2.75745581408348
855,241050045,2023,2023-07-20,42.41094401577004,-2.124180409311197
786,241050067,2020,2020-06-09,42.41397551052157,-2.152468483233016
267,210980012,2022,2022-05-09,42.51755526112446,-2.926652431349929
186,210970015,2019,2019-11-12,42.54901707900289,-2.952120489507344
546,231050020,2016,2016-04-11,42.36852778683664,-2.514283427313711
1019,241120074,2021,2021-11-09,42.3178327509466,-2.093120484180144
810,231070081,2021,2021-05-13,42.39558171066405,-2.324045570376735
208,210980206,2020,2020-07-15,42.56478511289075,-2.877816206923574
220,220950084,2020,2020-10-29,42.57038980189249,-2.85008635679294
641,221040043,2023,2023-12-12,42.43326316274595,-2.551921968548726
569,221020024,2017,2017-10-18,42.48525438667438,-2.704667984549614
901,231030090,2025,2025-05-29,42.442190133813,-2.309379310744986
626,231050020,2022,2022-05-02,42.36852778683664,-2.514283427313711
1084,241140065,2021,2021-06-24,42.30143210809354,-1.922367832042142
122,210980214,2017,2017-05-09,42.54503266880595,-2.903224018219865
494,221020012,2022,2022-05-12,42.4520873303707,-2.712436749582759
411,221130009,2021,2021-09-01,42.2589749662404,-2.652562493905789
830,231020105,2022,2022-04-06,42.44230996430285,-2.429377393870648
491,221060091,2021,2021-11-17,42.39847633992225,-2.705986562073672
120,210970015,2017,2017-05-09,42.54901707900289,-2.952120489507344
464,221020012,2018,2018-05-01,42.4520873303707,-2.712436749582759
368,220950005,2025,2025-05-15,42.5640994142308,-2.840196710775874
26,211020002,2020,2020-12-15,42.48939256639613,-3.088026260368538
852,231030091,2023,2023-06-28,42.45121323934095,-2.350846278699278
1121,251160072,2023,2023-10-23,42.20227637897295,-1.752790078507624
687,231070139,2015,2015-05-31,42.37434062331717,-2.305143313471492
36,211020002,2024,2024-06-17,42.48939256639613,-3.088026260368538
1135,241130002,2024,2024-06-11,42.32652537284356,-1.955728388461578
1145,251160078,2025,2025-03-05,42.2084901519228,-1.759391141883437
473,221060002,2019,2019-12-10,42.40751445876387,-2.730018575484473
323,210980020,2024,2024-06-17,42.54661934709923,-2.916801726658035
937,241160069,2016,2016-06-27,42.21696851168227,-2.021349317116337
437,221130009,2025,2025-11-13,42.2589749662404,-2.652562493905789
68,211040003,2015,2015-10-27,42.49441709454535,-2.881190331023289
349,220950053,2025,2025-03-25,42.54060232582512,-2.839501585761097
456,221060002,2017,2017-06-01,42.40751445876387,-2.730018575484473
971,241160181,2017,2017-10-16,42.18323069317582,-2.046960413913648
474,221020012,2019,2019-12-10,42.4520873303707,-2.712436749582759
155,220950084,2018,2018-05-08,42.57038980189249,-2.85008635679294
645,231010130,2023,2023-12-12,42.4869727570159,-2.487073312993152
840,231020155,2022,2022-05-03,42.46754330182347,-2.37558966442288
209,210980012,2020,2020-07-15,42.51755526112446,-2.926652431349929
319,210970015,2024,2024-06-17,42.54901707900289,-2.952120489507344
334,210980012,2025,2025-02-24,42.51755526112446,-2.926652431349929
1129,251220026,2024,2024-06-03,42.14694953175388,-1.696717626672054
446,221060091,2016,2016-04-05,42.39847633992225,-2.705986562073672
1052,241160069,2024,2024-06-05,42.21696851168227,-2.021349317116337
663,221030044,2025,2025-03-20,42.4826846684357,-2.637688073108475
1022,241160255,2021,2021-11-10,42.22076103574621,-2.048213668948267
310,220950053,2023,2023-12-13,42.54060232582512,-2.839501585761097
57,211040583,2015,2015-05-17,42.46476316018527,-2.88365481773693
919,241120074,2015,2015-06-01,42.3178327509466,-2.093120484180144
551,221030027,2016,2016-05-30,42.48842278081459,-2.632459139593939
101,210980012,2016,2016-11-07,42.51755526112446,-2.926652431349929
711,231070139,2016,2016-05-23,42.37434062331717,-2.305143313471492
601,221040004,2020,2020-06-09,42.48410494753875,-2.557423996187595
381,210980214,2025,2025-12-16,42.54503266880595,-2.903224018219865
198,211040003,2019,2019-11-28,42.49441709454535,-2.881190331023289
899,231060003,2025,2025-05-29,42.39799811322175,-2.427069447301891
875,231030091,2024,2024-06-11,42.45121323934095,-2.350846278699278
1107,251150055,2022,2022-05-31,42.2494675682009,-1.852787892570041
1007,241330041,2020,2020-09-23,41.9630301208927,-1.995945241897962
981,241120074,2019,2019-06-12,42.3178327509466,-2.093120484180144
643,231050020,2023,2023-12-12,42.36852778683664,-2.514283427313711
121,210980017,2017,2017-05-09,42.52013902296586,-2.873861339000644
857,231030090,2023,2023-10-24,42.442190133813,-2.309379310744986
444,221020012,2015,2015-12-03,42.4520873303707,-2.712436749582759
1029,241160181,2022,2022-05-04,42.18323069317582,-2.046960413913648
384,210980114,2025,2025-12-17,42.57710495472772,-2.886529122493577
673,221030031,2025,2025-05-27,42.48271132080834,-2.661121739998094
892,241050067,2025,2025-05-07,42.41397551052157,-2.152468483233016
143,210980017,2017,2017-12-18,42.52013902296586,-2.873861339000644
1018,221280002,2021,2021-09-01,42.06943989526624,-2.536551365743564
712,231070081,2016,2016-05-23,42.39558171066405,-2.324045570376735
275,211040003,2022,2022-05-10,42.49441709454535,-2.881190331023289
0,211020002,2015,2015-03-10,42.48939256639613,-3.088026260368538
1055,241330041,2025,2025-02-25,41.9630301208927,-1.995945241897962
841,241050067,2022,2022-05-05,42.41397551052157,-2.152468483233016
1163,241130030,2025,2025-06-03,42.29439261221093,-1.970755528728196
354,220960018,2025,2025-03-26,42.55873688280217,-2.760346080856251
739,231020159,2017,2017-11-20,42.46012571289091,-2.381173063984522
844,231070139,2023,2023-05-15,42.37434062331717,-2.305143313471492
999,241160069,2019,2019-12-11,42.21696851168227,-2.021349317116337
371,220950084,2025,2025-10-20,42.57038980189249,-2.85008635679294
45,211030763,2015,2015-05-06,42.46152264878249,-2.946701691271199
986,241160255,2019,2019-06-26,42.22076103574621,-2.048213668948267
351,210980114,2025,2025-03-25,42.57710495472772,-2.886529122493577
1143,241180002,2025,2025-02-27,42.22541500230231,-1.885031567318692
559,221040004,2016,2016-12-13,42.48410494753875,-2.557423996187595
692,231060003,2015,2015-07-28,42.39799811322175,-2.427069447301891
260,210960027,2021,2021-11-15,42.50475520912932,-3.043305794074483
132,210980012,2017,2017-10-17,42.51755526112446,-2.926652431349929
926,241150028,2015,2015-11-03,42.2128801641593,-2.163703563058253
241,210980012,2021,2021-05-10,42.51755526112446,-2.926652431349929
85,210980206,2016,2016-05-05,42.56478511289075,-2.877816206923574
67,210980214,2015,2015-10-27,42.54503266880595,-2.903224018219865
183,220950005,2019,2019-11-06,42.5640994142308,-2.840196710775874
615,221030030,2021,2021-05-11,42.49998090229199,-2.675401793280718
