ipa;nombre_punto;fecha;x_utm30;y_utm30;cota;codigo_masa_agua;masa_agua;naturaleza;localidad;municipio;provincia;no3_mgl;red;anio;mes;afectada;en_riesgo;clase;indicativo;nombre;dist_estacion_m;indicativo_clima;nombre_clima;altitud;prec;tmed;anio_clima;mes_clima;precip_7d;precip_15d;precip_30d;temp_media_7d;temp_media_30d;anomalia_temp;evento_extremo_lluvia;latitud;longitud;x_utm30_esp;y_utm30_esp;nombre_punto_esp;municipio_esp;provincia_esp;masa_agua_esp;red_esp;lon_x;lat_x;lat_y;lon_y;soil_cec_0_5cm;soil_cec_15_30cm;soil_cec_5_15cm;soil_clay_0_5cm;soil_clay_15_30cm;soil_clay_5_15cm;soil_phh2o_0_5cm;soil_phh2o_15_30cm;soil_phh2o_5_15cm;soil_sand_0_5cm;soil_sand_15_30cm;soil_sand_5_15cm;soil_silt_0_5cm;soil_silt_15_30cm;soil_silt_5_15cm;soil_soc_0_5cm;soil_soc_15_30cm;soil_soc_5_15cm;soil_wv0033_0_5cm;soil_wv0033_15_30cm;soil_wv0033_5_15cm;soil_wv1500_0_5cm;soil_wv1500_15_30cm;soil_wv1500_5_15cm;clc2012_codigo;clc2012_nombre;clc2012_agricola;clc2018_codigo;clc2018_nombre;clc2018_agricola;cambio_clc_2012_2018;sigpac_uso;sigpac_uso_nombre;sigpac_superficie_m2;sigpac_pendiente_pct;sigpac_coef_regadio;sigpac_es_agricola;dist_sigpac_m;zona_vulnerable_nitratos;altitud_dem_m;ndvi_2015;ndvi_2016;ndvi_2017;ndvi_2018;ndvi_2019;ndvi_2020;ndvi_2021;ndvi_2022;ndvi_2023;ndvi_2024;ndvi_2025;ndvi_media_periodo;ndvi_min_periodo;ndvi_max_periodo;ndvi_cambio_periodo;ndvi_anio_observacion
221030044;C/ RUÍZ DE AZCÁRRAGA 34;2024-06-18;529778;4703434;432.0;47.0;ALUVIAL DEL NAJERILLA-EBRO;Pozo;CENICERO;CENICERO;Rioja (La);52.0;RNIT;2024;6;True;False;afectada;9145Y;CENICERO;353.51637766874654;9145Y;CENICERO;429.0;0.0;22.6;2024.0;6.0;0.0;8.0;24.39999999999999;18.67142857142857;17.98;1.4448484848484853;False;42.48;-2.64;529778;4703434;C/ RUÍZ DE AZCÁRRAGA 34;CENICERO;Rioja (La);ALUVIAL DEL NAJERILLA-EBRO;RNIT;-2.637688073108475;42.482684668435695;42.482684668435695;-2.637688073108475;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111;Tejido urbano continuo;False;111;Tejido urbano continuo;False;False;ZU;Zona urbana;940661.7742562816;1.24;0.0;False;0.0;True;430.72003173828125;0.2754915969652221;0.263721086392918;0.16297857463359833;0.16712871193885803;0.15857359766960144;0.1584821492433548;0.1483410894870758;0.15869981050491333;0.17208564281463623;0.1613491326570511;0.16314320266246796;0.18090859954269975;0.1483410894870758;0.2754915969652221;-0.11234839430275412;0.1613491326570511
221030031;FUENTE CARRETERA NAJERA-CENICERO;2024-06-18;527852;4703429;;106.0;SIN DEFINIR MASA;Manantial;CENICERO;CENICERO;Rioja (La);57.0;RNIT;2024;6;True;False;afectada;9145Y;CENICERO;1761.9367843655457;9145Y;CENICERO;429.0;0.0;22.6;2024.0;6.0;0.0;8.0;24.39999999999999;18.67142857142857;17.98;1.4448484848484853;False;42.48;-2.64;527852;4703429;FUENTE CARRETERA NAJERA-CENICERO;CENICERO;Rioja (La);SIN DEFINIR MASA;RNIT;-2.6611217399980944;42.48271132080834;42.48271132080834;-2.6611217399980944;20.200000000000003;15.8;17.8;26.400000000000002;28.6;27.0;8.0;8.1;8.200000000000001;21.0;19.900000000000002;21.1;46.6;42.7;45.5;21.200000000000003;9.9;10.0;0.361;0.35000000000000003;0.35100000000000003;0.17500000000000002;0.189;0.189;221;Vinedos;True;221;Vinedos;True;False;MT;Monte bajo / Matorral;2207.1217785626523;1.71;0.0;False;0.0;False;479.4120178222656;0.45311381195461886;0.4907997276250028;0.6370799541473389;0.5017421841621399;0.5447238087654114;0.5700147151947021;0.6558076739311218;0.602840781211853;0.7209792137145996;0.6953426599502563;0.7554477453231812;0.6025356614527478;0.45311381195461886;0.7554477453231812;0.3023339333685623;0.6953426599502563
221030030;FUENTE ESCARPE;2024-06-18;526671;4705342;;47.0;ALUVIAL DEL NAJERILLA-EBRO;Manantial;CENICERO;CENICERO;Rioja (La);54.0;RNIT;2024;6;True;False;afectada;9145Y;CENICERO;3658.7752762361433;9145Y;CENICERO;429.0;0.0;22.6;2024.0;6.0;0.0;8.0;24.39999999999999;18.67142857142857;17.98;1.4448484848484853;False;42.48;-2.64;526671;4705342;FUENTE ESCARPE;CENICERO;Rioja (La);ALUVIAL DEL NAJERILLA-EBRO;RNIT;-2.6754017932807184;42.49998090229199;42.49998090229199;-2.6754017932807184;18.8;15.600000000000001;16.8;26.900000000000002;26.8;28.3;7.800000000000001;8.0;8.0;25.8;23.8;26.200000000000003;40.6;39.5;39.5;21.1;11.0;9.9;0.353;0.33;0.341;0.16;0.158;0.159;221;Vinedos;True;221;Vinedos;True;False;VI;Vinedo;2088.9556730385525;3.01;0.0;True;0.0;True;428.66900634765625;0.6008203266017479;0.5862081061370379;0.49845486879348755;0.6167755126953125;0.45835787057876587;0.6518949270248413;0.5181052088737488;0.6007847189903259;0.7631373405456543;0.7313141226768494;0.8191083073616028;0.6222692100253977;0.45835787057876587;0.8191083073616028;0.2182879807598549;0.7313141226768494
221020024;FUENTEFRÍA;2024-06-18;524272;4703698;468.0;47.0;ALUVIAL DEL NAJERILLA-EBRO;Manantial;;CENICERO;Rioja (La);37.1;RNIT;2024;6;False;True;riesgo;9145Y;CENICERO;5346.963331280414;9145Y;CENICERO;429.0;0.0;22.6;2024.0;6.0;0.0;8.0;24.39999999999999;18.67142857142857;17.98;1.4448484848484853;False;42.48;-2.64;524272;4703698;FUENTEFRÍA;CENICERO;Rioja (La);ALUVIAL DEL NAJERILLA-EBRO;RNIT;-2.7046679845496135;42.485254386674384;42.485254386674384;-2.7046679845496135;21.5;15.8;17.3;25.200000000000003;25.8;25.200000000000003;7.0;7.2;7.2;26.400000000000002;25.5;27.8;39.6;39.900000000000006;40.1;28.5;12.200000000000001;12.4;0.34900000000000003;0.338;0.343;0.154;0.154;0.154;311;Bosque frondosas;False;311;Bosque frondosas;False;False;FO;Forestal;1369.96407057589;1.21;0.0;False;0.0;True;443.676025390625;0.7898528339468158;0.8439650331005608;0.8831037878990173;0.8517690896987915;0.8807500600814819;0.8708665370941162;0.8787878751754761;0.8743496537208557;0.8944306373596191;0.8944206237792969;0.552666962146759;0.8377239176366174;0.552666962146759;0.8944306373596191;-0.2371858718000568;0.8944206237792969
231010130;INDUKIT;2025-03-17;542154;4703974;;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Pozo;LOGROÑO;LOGROÑO;Rioja (La);49.1;RNIT;2025;3;True;False;afectada;9145Y;CENICERO;12592.724471536978;9145Y;CENICERO;429.0;0.2;5.0;2025.0;3.0;3.000000000000007;40.2;47.4;7.8;9.076666666666664;-5.207624633431086;False;42.48;-2.64;542154;4703974;INDUKIT;LOGROÑO;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.487073312993152;42.4869727570159;42.4869727570159;-2.487073312993152;20.3;16.0;16.6;23.1;23.900000000000002;25.5;7.800000000000001;8.0;8.0;23.900000000000002;22.700000000000003;23.0;45.300000000000004;43.800000000000004;44.1;18.6;11.5;11.700000000000001;0.358;0.34600000000000003;0.35000000000000003;0.176;0.185;0.176;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;IM;Improductivo;17307.69843418291;0.24;0.0;False;0.0;True;377.3572998046875;0.348531011185779;0.32057887659597123;0.29172107577323914;0.4323328137397766;0.3941710591316223;0.30001890659332275;0.3743961453437805;0.23538541793823242;0.3081781566143036;0.311661034822464;0.3144911825656891;0.3301332436640164;0.23538541793823242;0.4323328137397766;-0.03403982862008992;0.3144911825656891
221040004;FUENTE TUNEL;2025-03-18;536374;4703623;;47.0;ALUVIAL DEL NAJERILLA-EBRO;Manantial;FUENMAYOR;FUENMAYOR;Rioja (La);71.4;RNIT;2025;3;True;False;afectada;9145Y;CENICERO;6802.270735641242;9145Y;CENICERO;429.0;0.6;7.6;2025.0;3.0;3.000000000000007;29.4;47.6;7.228571428571428;8.976666666666665;-2.607624633431086;False;42.48;-2.64;536374;4703623;FUENTE TUNEL;FUENMAYOR;Rioja (La);ALUVIAL DEL NAJERILLA-EBRO;RNIT;-2.5574239961875946;42.48410494753875;42.48410494753875;-2.5574239961875946;19.8;15.8;17.0;27.1;27.8;28.0;7.9;8.1;8.1;24.5;23.900000000000002;24.1;42.400000000000006;40.1;42.5;21.6;10.8;11.3;0.34700000000000003;0.343;0.34;0.167;0.163;0.162;221;Vinedos;True;221;Vinedos;True;False;CA;Viales;85574.61935691511;4.68;0.0;False;0.0;True;407.08001708984375;0.3878316114815556;0.3306364487551917;0.21888306736946106;0.3387160003185272;0.27416321635246277;0.2537492513656616;0.3447880744934082;0.21605323255062103;0.264913409948349;0.2743105888366699;0.2267524152994156;0.28461793788830214;0.21605323255062103;0.3878316114815556;-0.16107919618214;0.2267524152994156
221080061;FUENTE NAVARRETE. FUENTE DEL PRADO;2025-03-18;538113;4695352;;106.0;SIN DEFINIR MASA;Manantial;NAVARRETE;NAVARRETE;Rioja (La);57.2;RNIT;2025;3;True;False;afectada;9145Y;CENICERO;11542.56463870035;9145Y;CENICERO;429.0;0.6;7.6;2025.0;3.0;3.000000000000007;29.4;47.6;7.228571428571428;8.976666666666665;-2.607624633431086;False;42.48;-2.64;538113;4695352;FUENTE NAVARRETE. FUENTE DEL PRADO;NAVARRETE;Rioja (La);SIN DEFINIR MASA;RNIT;-2.5368146601699086;42.40953540715909;42.40953540715909;-2.5368146601699086;20.5;15.200000000000001;17.2;21.0;23.5;21.0;7.9;8.0;8.0;26.900000000000002;24.400000000000002;27.0;47.0;45.6;47.5;19.900000000000002;10.600000000000001;10.3;0.35000000000000003;0.338;0.34400000000000003;0.154;0.154;0.154;221;Vinedos;True;221;Vinedos;True;False;MT;Monte bajo / Matorral;1590.4405489337184;0.61;0.0;False;0.0;False;498.3445739746094;0.3378003461616779;0.2837374183818068;0.33162763714790344;0.44337138533592224;0.4181061387062073;0.4678284525871277;0.46600985527038574;0.39065420627593994;0.5415282249450684;0.565947413444519;0.509950578212738;0.4324146960426633;0.2837374183818068;0.565947413444519;0.17215023205106011;0.509950578212738
221080061;FUENTE NAVARRETE. FUENTE DEL PRADO;2025-03-18;538113;4695352;;106.0;SIN DEFINIR MASA;Manantial;NAVARRETE;NAVARRETE;Rioja (La);57.2;RBAS;2025;3;True;False;afectada;9145Y;CENICERO;11542.56463870035;9145Y;CENICERO;429.0;0.6;7.6;2025.0;3.0;3.000000000000007;29.4;47.6;7.228571428571428;8.976666666666665;-2.607624633431086;False;42.48;-2.64;538113;4695352;FUENTE NAVARRETE. FUENTE DEL PRADO;NAVARRETE;Rioja (La);SIN DEFINIR MASA;RNIT;-2.5368146601699086;42.40953540715909;42.40953540715909;-2.5368146601699086;20.5;15.200000000000001;17.2;21.0;23.5;21.0;7.9;8.0;8.0;26.900000000000002;24.400000000000002;27.0;47.0;45.6;47.5;19.900000000000002;10.600000000000001;10.3;0.35000000000000003;0.338;0.34400000000000003;0.154;0.154;0.154;221;Vinedos;True;221;Vinedos;True;False;MT;Monte bajo / Matorral;1590.4405489337184;0.61;0.0;False;0.0;False;498.3445739746094;0.3378003461616779;0.2837374183818068;0.33162763714790344;0.44337138533592224;0.4181061387062073;0.4678284525871277;0.46600985527038574;0.39065420627593994;0.5415282249450684;0.565947413444519;0.509950578212738;0.4324146960426633;0.2837374183818068;0.565947413444519;0.17215023205106011;0.509950578212738
221040043;BODEGAS CORRAL;2025-03-20;536856;4697980;;47.0;ALUVIAL DEL NAJERILLA-EBRO;Pozo;NAVARRETE;NAVARRETE;Rioja (La);2.5;RNIT;2025;3;False;False;normal;9145Y;CENICERO;8909.57935903692;9145Y;CENICERO;429.0;5.2;13.2;2025.0;3.0;1.6000000000000072;25.200000000000003;48.2;7.042857142857143;8.836666666666666;2.992375366568913;False;42.48;-2.64;536856;4697980;BODEGAS CORRAL;NAVARRETE;Rioja (La);ALUVIAL DEL NAJERILLA-EBRO;RNIT;-2.551921968548726;42.43326316274595;42.43326316274595;-2.551921968548726;22.0;16.6;19.1;24.700000000000003;25.700000000000003;23.8;7.7;8.0;8.0;24.0;22.8;24.5;49.0;47.0;49.0;19.0;10.9;11.0;0.34900000000000003;0.33;0.339;0.162;0.167;0.167;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;ZU;Zona urbana;24398.31889342541;0.23;0.0;False;0.0;True;472.3800354003906;0.19048438608236629;0.1884926782611039;0.1822819858789444;0.14844444394111633;0.17308981716632843;0.1626155525445938;0.16780008375644684;0.17439652979373932;0.15665894746780396;0.17707794904708862;0.1633603572845459;0.17133661192946162;0.14844444394111633;0.19048438608236629;-0.027124028797820388;0.1633603572845459
221030044;C/ RUÍZ DE AZCÁRRAGA 34;2025-03-20;529778;4703434;432.0;47.0;ALUVIAL DEL NAJERILLA-EBRO;Pozo;CENICERO;CENICERO;Rioja (La);66.4;RNIT;2025;3;True;False;afectada;9145Y;CENICERO;353.51637766874654;9145Y;CENICERO;429.0;5.2;13.2;2025.0;3.0;1.6000000000000072;25.200000000000003;48.2;7.042857142857143;8.836666666666666;2.992375366568913;False;42.48;-2.64;529778;4703434;C/ RUÍZ DE AZCÁRRAGA 34;CENICERO;Rioja (La);ALUVIAL DEL NAJERILLA-EBRO;RNIT;-2.637688073108475;42.482684668435695;42.482684668435695;-2.637688073108475;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111;Tejido urbano continuo;False;111;Tejido urbano continuo;False;False;ZU;Zona urbana;940661.7742562816;1.24;0.0;False;0.0;True;430.72003173828125;0.2754915969652221;0.263721086392918;0.16297857463359833;0.16712871193885803;0.15857359766960144;0.1584821492433548;0.1483410894870758;0.15869981050491333;0.17208564281463623;0.1613491326570511;0.16314320266246796;0.18090859954269975;0.1483410894870758;0.2754915969652221;-0.11234839430275412;0.16314320266246796
231050020;CELADAS;2025-03-20;539993;4690809;620.0;106.0;SIN DEFINIR MASA;Manantial;ENTRENA;ENTRENA;Rioja (La);44.8;RNIT;2025;3;True;False;afectada;9145Y;CENICERO;16129.801633551446;9145Y;CENICERO;429.0;5.2;13.2;2025.0;3.0;1.6000000000000072;25.200000000000003;48.2;7.042857142857143;8.836666666666666;2.992375366568913;False;42.48;-2.64;539993;4690809;CELADAS;ENTRENA;Rioja (La);SIN DEFINIR MASA;RNIT;-2.5142834273137113;42.36852778683664;42.36852778683664;-2.5142834273137113;19.400000000000002;14.8;16.400000000000002;24.400000000000002;24.400000000000002;24.200000000000003;8.0;8.0;8.1;27.1;27.5;27.8;44.900000000000006;45.300000000000004;45.300000000000004;20.8;12.4;11.4;0.355;0.327;0.333;0.162;0.162;0.167;211;Tierras labor secano;True;211;Tierras labor secano;True;False;MT;Monte bajo / Matorral;1471.528280230487;0.66;0.0;False;0.0;True;612.3078002929688;0.4920597032738341;0.43577714046451116;0.2691771388053894;0.43163061141967773;0.32057738304138184;0.3470955491065979;0.35318922996520996;0.27659574151039124;0.5397942662239075;0.45089811086654663;0.3451676666736603;0.38745114012282794;0.2691771388053894;0.5397942662239075;-0.1468920366001738;0.3451676666736603
221020024;FUENTEFRÍA;2025-03-24;524272;4703698;468.0;47.0;ALUVIAL DEL NAJERILLA-EBRO;Manantial;;CENICERO;Rioja (La);44.5;RNIT;2025;3;True;False;afectada;9145Y;CENICERO;5346.963331280414;9145Y;CENICERO;429.0;8.8;8.2;2025.0;3.0;18.200000000000006;21.2;60.6;10.057142857142855;9.036666666666669;-2.007624633431087;False;42.48;-2.64;524272;4703698;FUENTEFRÍA;CENICERO;Rioja (La);ALUVIAL DEL NAJERILLA-EBRO;RNIT;-2.7046679845496135;42.485254386674384;42.485254386674384;-2.7046679845496135;21.5;15.8;17.3;25.200000000000003;25.8;25.200000000000003;7.0;7.2;7.2;26.400000000000002;25.5;27.8;39.6;39.900000000000006;40.1;28.5;12.200000000000001;12.4;0.34900000000000003;0.338;0.343;0.154;0.154;0.154;311;Bosque frondosas;False;311;Bosque frondosas;False;False;FO;Forestal;1369.96407057589;1.21;0.0;False;0.0;True;443.676025390625;0.7898528339468158;0.8439650331005608;0.8831037878990173;0.8517690896987915;0.8807500600814819;0.8708665370941162;0.8787878751754761;0.8743496537208557;0.8944306373596191;0.8944206237792969;0.552666962146759;0.8377239176366174;0.552666962146759;0.8944306373596191;-0.2371858718000568;0.552666962146759
221030031;FUENTE CARRETERA NAJERA-CENICERO;2025-03-24;527852;4703429;;106.0;SIN DEFINIR MASA;Manantial;CENICERO;CENICERO;Rioja (La);43.5;RNIT;2025;3;True;False;afectada;9145Y;CENICERO;1761.9367843655457;9145Y;CENICERO;429.0;8.8;8.2;2025.0;3.0;18.200000000000006;21.2;60.6;10.057142857142855;9.036666666666669;-2.007624633431087;False;42.48;-2.64;527852;4703429;FUENTE CARRETERA NAJERA-CENICERO;CENICERO;Rioja (La);SIN DEFINIR MASA;RNIT;-2.6611217399980944;42.48271132080834;42.48271132080834;-2.6611217399980944;20.200000000000003;15.8;17.8;26.400000000000002;28.6;27.0;8.0;8.1;8.200000000000001;21.0;19.900000000000002;21.1;46.6;42.7;45.5;21.200000000000003;9.9;10.0;0.361;0.35000000000000003;0.35100000000000003;0.17500000000000002;0.189;0.189;221;Vinedos;True;221;Vinedos;True;False;MT;Monte bajo / Matorral;2207.1217785626523;1.71;0.0;False;0.0;False;479.4120178222656;0.45311381195461886;0.4907997276250028;0.6370799541473389;0.5017421841621399;0.5447238087654114;0.5700147151947021;0.6558076739311218;0.602840781211853;0.7209792137145996;0.6953426599502563;0.7554477453231812;0.6025356614527478;0.45311381195461886;0.7554477453231812;0.3023339333685623;0.7554477453231812
221030030;FUENTE ESCARPE;2025-03-24;526671;4705342;;47.0;ALUVIAL DEL NAJERILLA-EBRO;Manantial;CENICERO;CENICERO;Rioja (La);44.8;RNIT;2025;3;True;False;afectada;9145Y;CENICERO;3658.7752762361433;9145Y;CENICERO;429.0;8.8;8.2;2025.0;3.0;18.200000000000006;21.2;60.6;10.057142857142855;9.036666666666669;-2.007624633431087;False;42.48;-2.64;526671;4705342;FUENTE ESCARPE;CENICERO;Rioja (La);ALUVIAL DEL NAJERILLA-EBRO;RNIT;-2.6754017932807184;42.49998090229199;42.49998090229199;-2.6754017932807184;18.8;15.600000000000001;16.8;26.900000000000002;26.8;28.3;7.800000000000001;8.0;8.0;25.8;23.8;26.200000000000003;40.6;39.5;39.5;21.1;11.0;9.9;0.353;0.33;0.341;0.16;0.158;0.159;221;Vinedos;True;221;Vinedos;True;False;VI;Vinedo;2088.9556730385525;3.01;0.0;True;0.0;True;428.66900634765625;0.6008203266017479;0.5862081061370379;0.49845486879348755;0.6167755126953125;0.45835787057876587;0.6518949270248413;0.5181052088737488;0.6007847189903259;0.7631373405456543;0.7313141226768494;0.8191083073616028;0.6222692100253977;0.45835787057876587;0.8191083073616028;0.2182879807598549;0.8191083073616028
231010130;INDUKIT;2025-05-26;542154;4703974;;48.0;ALUVIAL DE LA RIOJA-MENDAVIA;Pozo;LOGROÑO;LOGROÑO;Rioja (La);53.4;RNIT;2025;5;True;False;afectada;9145Y;CENICERO;12592.724471536978;9145Y;CENICERO;429.0;0.0;18.0;2025.0;5.0;1.8000000000000054;8.6;32.39999999999999;16.1;15.133333333333333;1.3182890855457217;False;42.48;-2.64;542154;4703974;INDUKIT;LOGROÑO;Rioja (La);ALUVIAL DE LA RIOJA-MENDAVIA;RNIT;-2.487073312993152;42.4869727570159;42.4869727570159;-2.487073312993152;20.3;16.0;16.6;23.1;23.900000000000002;25.5;7.800000000000001;8.0;8.0;23.900000000000002;22.700000000000003;23.0;45.300000000000004;43.800000000000004;44.1;18.6;11.5;11.700000000000001;0.358;0.34600000000000003;0.35000000000000003;0.176;0.185;0.176;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;IM;Improductivo;17307.69843418291;0.24;0.0;False;0.0;True;377.3572998046875;0.348531011185779;0.32057887659597123;0.29172107577323914;0.4323328137397766;0.3941710591316223;0.30001890659332275;0.3743961453437805;0.23538541793823242;0.3081781566143036;0.311661034822464;0.3144911825656891;0.3301332436640164;0.23538541793823242;0.4323328137397766;-0.03403982862008992;0.3144911825656891
221040043;BODEGAS CORRAL;2025-05-26;536856;4697980;;47.0;ALUVIAL DEL NAJERILLA-EBRO;Pozo;NAVARRETE;NAVARRETE;Rioja (La);51.9;RNIT;2025;5;True;False;afectada;9145Y;CENICERO;8909.57935903692;9145Y;CENICERO;429.0;0.0;18.0;2025.0;5.0;1.8000000000000054;8.6;32.39999999999999;16.1;15.133333333333333;1.3182890855457217;False;42.48;-2.64;536856;4697980;BODEGAS CORRAL;NAVARRETE;Rioja (La);ALUVIAL DEL NAJERILLA-EBRO;RNIT;-2.551921968548726;42.43326316274595;42.43326316274595;-2.551921968548726;22.0;16.6;19.1;24.700000000000003;25.700000000000003;23.8;7.7;8.0;8.0;24.0;22.8;24.5;49.0;47.0;49.0;19.0;10.9;11.0;0.34900000000000003;0.33;0.339;0.162;0.167;0.167;242;Mosaico cultivos;True;242;Mosaico cultivos;True;False;ZU;Zona urbana;24398.31889342541;0.23;0.0;False;0.0;True;472.3800354003906;0.19048438608236629;0.1884926782611039;0.1822819858789444;0.14844444394111633;0.17308981716632843;0.1626155525445938;0.16780008375644684;0.17439652979373932;0.15665894746780396;0.17707794904708862;0.1633603572845459;0.17133661192946162;0.14844444394111633;0.19048438608236629;-0.027124028797820388;0.1633603572845459
221080061;FUENTE NAVARRETE. FUENTE DEL PRADO;2025-05-26;538113;4695352;;106.0;SIN DEFINIR MASA;Manantial;NAVARRETE;NAVARRETE;Rioja (La);43.0;RNIT;2025;5;True;False;afectada;9145Y;CENICERO;11542.56463870035;9145Y;CENICERO;429.0;0.0;18.0;2025.0;5.0;1.8000000000000054;8.6;32.39999999999999;16.1;15.133333333333333;1.3182890855457217;False;42.48;-2.64;538113;4695352;FUENTE NAVARRETE. FUENTE DEL PRADO;NAVARRETE;Rioja (La);SIN DEFINIR MASA;RNIT;-2.5368146601699086;42.40953540715909;42.40953540715909;-2.5368146601699086;20.5;15.200000000000001;17.2;21.0;23.5;21.0;7.9;8.0;8.0;26.900000000000002;24.400000000000002;27.0;47.0;45.6;47.5;19.900000000000002;10.600000000000001;10.3;0.35000000000000003;0.338;0.34400000000000003;0.154;0.154;0.154;221;Vinedos;True;221;Vinedos;True;False;MT;Monte bajo / Matorral;1590.4405489337184;0.61;0.0;False;0.0;False;498.3445739746094;0.3378003461616779;0.2837374183818068;0.33162763714790344;0.44337138533592224;0.4181061387062073;0.4678284525871277;0.46600985527038574;0.39065420627593994;0.5415282249450684;0.565947413444519;0.509950578212738;0.4324146960426633;0.2837374183818068;0.565947413444519;0.17215023205106011;0.509950578212738
221080061;FUENTE NAVARRETE. FUENTE DEL PRADO;2025-05-26;538113;4695352;;106.0;SIN DEFINIR MASA;Manantial;NAVARRETE;NAVARRETE;Rioja (La);43.0;RBAS;2025;5;True;False;afectada;9145Y;CENICERO;11542.56463870035;9145Y;CENICERO;429.0;0.0;18.0;2025.0;5.0;1.8000000000000054;8.6;32.39999999999999;16.1;15.133333333333333;1.3182890855457217;False;42.48;-2.64;538113;4695352;FUENTE NAVARRETE. FUENTE DEL PRADO;NAVARRETE;Rioja (La);SIN DEFINIR MASA;RNIT;-2.5368146601699086;42.40953540715909;42.40953540715909;-2.5368146601699086;20.5;15.200000000000001;17.2;21.0;23.5;21.0;7.9;8.0;8.0;26.900000000000002;24.400000000000002;27.0;47.0;45.6;47.5;19.900000000000002;10.600000000000001;10.3;0.35000000000000003;0.338;0.34400000000000003;0.154;0.154;0.154;221;Vinedos;True;221;Vinedos;True;False;MT;Monte bajo / Matorral;1590.4405489337184;0.61;0.0;False;0.0;False;498.3445739746094;0.3378003461616779;0.2837374183818068;0.33162763714790344;0.44337138533592224;0.4181061387062073;0.4678284525871277;0.46600985527038574;0.39065420627593994;0.5415282249450684;0.565947413444519;0.509950578212738;0.4324146960426633;0.2837374183818068;0.565947413444519;0.17215023205106011;0.509950578212738
221030030;FUENTE ESCARPE;2025-05-27;526671;4705342;;47.0;ALUVIAL DEL NAJERILLA-EBRO;Manantial;CENICERO;CENICERO;Rioja (La);40.1;RNIT;2025;5;True;False;afectada;9145Y;CENICERO;3658.7752762361433;9145Y;CENICERO;429.0;0.0;20.2;2025.0;5.0;1.000000000000005;8.4;32.39999999999999;16.32857142857143;15.159999999999998;3.518289085545721;False;42.48;-2.64;526671;4705342;FUENTE ESCARPE;CENICERO;Rioja (La);ALUVIAL DEL NAJERILLA-EBRO;RNIT;-2.6754017932807184;42.49998090229199;42.49998090229199;-2.6754017932807184;18.8;15.600000000000001;16.8;26.900000000000002;26.8;28.3;7.800000000000001;8.0;8.0;25.8;23.8;26.200000000000003;40.6;39.5;39.5;21.1;11.0;9.9;0.353;0.33;0.341;0.16;0.158;0.159;221;Vinedos;True;221;Vinedos;True;False;VI;Vinedo;2088.9556730385525;3.01;0.0;True;0.0;True;428.66900634765625;0.6008203266017479;0.5862081061370379;0.49845486879348755;0.6167755126953125;0.45835787057876587;0.6518949270248413;0.5181052088737488;0.6007847189903259;0.7631373405456543;0.7313141226768494;0.8191083073616028;0.6222692100253977;0.45835787057876587;0.8191083073616028;0.2182879807598549;0.8191083073616028
221030031;FUENTE CARRETERA NAJERA-CENICERO;2025-05-27;527852;4703429;;106.0;SIN DEFINIR MASA;Manantial;CENICERO;CENICERO;Rioja (La);33.8;RNIT;2025;5;False;True;riesgo;9145Y;CENICERO;1761.9367843655457;9145Y;CENICERO;429.0;0.0;20.2;2025.0;5.0;1.000000000000005;8.4;32.39999999999999;16.32857142857143;15.159999999999998;3.518289085545721;False;42.48;-2.64;527852;4703429;FUENTE CARRETERA NAJERA-CENICERO;CENICERO;Rioja (La);SIN DEFINIR MASA;RNIT;-2.6611217399980944;42.48271132080834;42.48271132080834;-2.6611217399980944;20.200000000000003;15.8;17.8;26.400000000000002;28.6;27.0;8.0;8.1;8.200000000000001;21.0;19.900000000000002;21.1;46.6;42.7;45.5;21.200000000000003;9.9;10.0;0.361;0.35000000000000003;0.35100000000000003;0.17500000000000002;0.189;0.189;221;Vinedos;True;221;Vinedos;True;False;MT;Monte bajo / Matorral;2207.1217785626523;1.71;0.0;False;0.0;False;479.4120178222656;0.45311381195461886;0.4907997276250028;0.6370799541473389;0.5017421841621399;0.5447238087654114;0.5700147151947021;0.6558076739311218;0.602840781211853;0.7209792137145996;0.6953426599502563;0.7554477453231812;0.6025356614527478;0.45311381195461886;0.7554477453231812;0.3023339333685623;0.7554477453231812
