ipa,x_utm30,y_utm30,nombre_punto,municipio,provincia,masa_agua,red,lon_x,lat_x,lat_y,lon_y,soil_cec_0_5cm,soil_cec_15_30cm,soil_cec_5_15cm,soil_clay_0_5cm,soil_clay_15_30cm,soil_clay_5_15cm,soil_phh2o_0_5cm,soil_phh2o_15_30cm,soil_phh2o_5_15cm,soil_sand_0_5cm,soil_sand_15_30cm,soil_sand_5_15cm,soil_silt_0_5cm,soil_silt_15_30cm,soil_silt_5_15cm,soil_soc_0_5cm,soil_soc_15_30cm,soil_soc_5_15cm,soil_wv0033_0_5cm,soil_wv0033_15_30cm,soil_wv0033_5_15cm,soil_wv1500_0_5cm,soil_wv1500_15_30cm,soil_wv1500_5_15cm,clc2012_codigo,clc2012_nombre,clc2012_agricola,clc2018_codigo,clc2018_nombre,clc2018_agricola,cambio_clc_2012_2018,sigpac_uso,sigpac_uso_nombre,sigpac_superficie_m2,sigpac_pendiente_pct,sigpac_coef_regadio,sigpac_es_agricola,dist_sigpac_m,zona_vulnerable_nitratos,altitud_dem_m,ndvi_2015,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,ndvi_2025,ndvi_media_periodo,ndvi_min_periodo,ndvi_max_periodo,ndvi_cambio_periodo
241180002,592013,4675406,MANANTIAL FUENTE DEL CURA,ALDEANUEVA DE EBRO,Rioja (La),SIN DEFINIR MASA,RNIT,-1.8850315673186917,42.22541500230231,42.22541500230231,-1.8850315673186917,19.400000000000002,17.2,17.7,20.8,26.1,20.6,7.9,8.1,8.200000000000001,26.400000000000002,24.700000000000003,27.1,47.0,41.300000000000004,46.300000000000004,16.0,10.100000000000001,8.700000000000001,0.357,0.328,0.34,0.15,0.152,0.151,221,Vinedos,True,221,Vinedos,True,False,CA,Viales,8577.257528294083,0.94,,False,0.0,True,335.59600830078125,0.5052435795048548,0.3656889030476664,0.5500218272209167,0.6298537850379944,0.4866180121898651,0.43613383173942566,0.27488934993743896,0.4799462556838989,0.4918699562549591,0.5962603688240051,0.4915922284126282,0.4825561907139685,0.27488934993743896,0.6298537850379944,-0.013651351092226593
231020105,546929,4699045,CHALET IREGUA,VILLAMEDIANA DE IREGUA,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.429377393870648,42.44230996430285,42.44230996430285,-2.429377393870648,22.3,16.400000000000002,19.0,21.8,22.5,22.200000000000003,7.6000000000000005,7.7,7.7,24.0,22.0,24.400000000000002,49.1,48.900000000000006,50.800000000000004,20.0,10.700000000000001,12.700000000000001,0.354,0.334,0.336,0.163,0.17300000000000001,0.166,212,Terrenos regados,True,212,Terrenos regados,True,False,IM,Improductivo,552.7552410802037,0.81,,False,0.0,False,393.3760070800781,0.45109249839079435,0.3990682043840221,0.32714200019836426,0.40410947799682617,0.3239051103591919,0.3205185532569885,0.3186321556568146,0.2638837993144989,0.4131346046924591,0.4111543595790863,0.3326311409473419,0.36047926407058073,0.2638837993144989,0.45109249839079435,-0.11846135744345243
221020093,524303,4696756,PRANIGUELA,HUÉRCANOS,Rioja (La),ALUVIAL DEL NAJERILLA-EBRO,RNIT,-2.7045847621256467,42.42273492647797,42.42273492647797,-2.7045847621256467,22.5,14.4,16.7,20.400000000000002,25.5,21.0,8.0,8.0,8.0,26.3,24.5,26.6,46.1,39.1,46.1,15.200000000000001,10.0,9.0,0.34700000000000003,0.339,0.342,0.152,0.154,0.153,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,TA,Tierra arable,1565.5751781914544,0.35,100.0,True,0.0,False,514.280029296875,0.5649475242048847,0.5720645807688853,0.7244678139686584,0.6583966016769409,0.7243760228157043,0.5340774059295654,0.7102149724960327,0.75523442029953,0.7927282452583313,0.7498454451560974,0.8027740716934204,0.6899206458425501,0.5340774059295654,0.8027740716934204,0.2378265474885357
210970033,503817,4711042,LAS GARNOCHAS,TIRGO,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.9535069685365962,42.55176441893071,42.55176441893071,-2.9535069685365962,18.1,15.600000000000001,16.7,26.3,32.300000000000004,29.0,7.6000000000000005,7.7,7.7,27.5,23.5,26.400000000000002,41.300000000000004,36.6,41.6,23.900000000000002,11.9,11.200000000000001,0.34900000000000003,0.333,0.34,0.186,0.193,0.19,221,Vinedos,True,221,Vinedos,True,False,VI,Vinedo,2924.153932360851,0.49,0.0,True,0.0,True,510.3580322265625,0.3850017980975703,0.35763769350172436,0.30690640211105347,0.34447869658470154,0.3071736991405487,0.39235720038414,0.3378932476043701,0.29842472076416016,0.28811442852020264,0.32438090443611145,0.3427884578704834,0.335014295365006,0.28811442852020264,0.39235720038414,-0.04221334022708689
251220026,607687,4666914,TAMBARRÍA. GABINO CASTILLO MILAGRO,ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.6967176266720538,42.14694953175388,42.14694953175388,-1.6967176266720538,20.8,18.3,17.400000000000002,26.8,24.8,25.900000000000002,7.9,8.200000000000001,8.200000000000001,27.1,27.1,27.900000000000002,37.7,34.9,39.1,16.3,10.100000000000001,9.5,0.352,0.343,0.34800000000000003,0.157,0.158,0.157,221,Vinedos,True,221,Vinedos,True,False,VI,Vinedo,9129.930492968042,0.06,0.0,True,0.0,False,313.15460205078125,0.17784982465062565,0.2746488524290279,0.21304531395435333,0.2800181210041046,0.27179446816444397,0.35967668890953064,0.25977975130081177,0.2710117697715759,0.30225008726119995,0.3210652470588684,0.36312001943588257,0.2812963767218568,0.17784982465062565,0.36312001943588257,0.18527019478525691
210980248,509300,4707739,FUENTENUEVA,ZARRATÓN,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.8867750364781,42.521971689706,42.521971689706,-2.8867750364781,19.400000000000002,15.600000000000001,16.6,18.2,22.6,19.400000000000002,7.9,8.0,8.0,21.400000000000002,19.0,20.3,55.800000000000004,51.400000000000006,54.7,30.0,12.0,12.3,0.341,0.329,0.334,0.182,0.187,0.187,211,Tierras labor secano,True,211,Tierras labor secano,True,False,TA,Tierra arable,4198.666293941611,1.75,100.0,True,0.0,True,550.0184936523438,0.40110438103578294,0.2698468907062225,0.6176641583442688,0.4566025137901306,0.5111713409423828,0.5636743307113647,0.5706589221954346,0.5962249636650085,0.5783514380455017,0.664706826210022,0.7353398203849792,0.5423041441846453,0.2698468907062225,0.7353398203849792,0.3342354393491963
211040588,509447,4700782,CAMINO DE CARRAMOLINERO,CIDAMÓN,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.8851000868871166,42.459316025582616,42.459316025582616,-2.8851000868871166,18.0,15.200000000000001,16.1,30.5,32.4,31.3,7.800000000000001,8.0,8.0,23.400000000000002,21.200000000000003,23.400000000000002,43.5,40.800000000000004,42.900000000000006,24.400000000000002,11.600000000000001,13.100000000000001,0.357,0.33,0.34,0.187,0.188,0.188,211,Tierras labor secano,True,211,Tierras labor secano,True,False,CA,Viales,5545.006901039674,0.96,,False,0.0,True,631.739013671875,0.34153664902190195,0.6461667899970605,0.2959641218185425,0.4024825394153595,0.33864542841911316,0.4263308048248291,0.41907843947410583,0.272121399641037,0.3844345211982727,0.3298647105693817,0.23797357082366943,0.3722362704730248,0.23797357082366943,0.6461667899970605,-0.10356307819823252
210970015,503931,4710737,CARRETERA SAJAZARGA,TIRGO,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.952120489507344,42.54901707900289,42.54901707900289,-2.952120489507344,18.400000000000002,16.2,16.7,28.0,35.300000000000004,29.0,7.6000000000000005,7.6000000000000005,7.6000000000000005,27.200000000000003,23.0,26.3,40.300000000000004,34.4,40.300000000000004,23.5,11.5,11.3,0.34800000000000003,0.33,0.341,0.183,0.193,0.188,211,Tierras labor secano,True,211,Tierras labor secano,True,False,IM,Improductivo,586.5679767636988,0.16,,False,0.0,True,510.55450439453125,0.2853338512090674,0.28251309109605793,0.21725569665431976,0.24506284296512604,0.28070175647735596,0.296682208776474,0.2633002698421478,0.20773622393608093,0.19437339901924133,0.29893267154693604,0.25456124544143677,0.25695029608765857,0.19437339901924133,0.29893267154693604,-0.030772605767630634
241070099,582617,4689495,"LA DEHESILLA (Po:32, Pa:284a)",CALAHORRA,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.9968586673817708,42.353334219188305,42.353334219188305,-1.9968586673817708,21.0,16.400000000000002,18.5,21.900000000000002,23.900000000000002,21.900000000000002,7.9,8.0,8.0,20.200000000000003,20.200000000000003,20.200000000000003,53.5,50.6,53.300000000000004,15.8,11.0,11.100000000000001,0.34800000000000003,0.334,0.334,0.154,0.154,0.154,212,Terrenos regados,True,212,Terrenos regados,True,False,IM,Improductivo,61.617096548475374,0.2,,False,0.0,False,300.4480285644531,0.33140351533083734,0.5321299595461352,0.393159419298172,0.3219867944717407,0.29103514552116394,0.31309565901756287,0.36774319410324097,0.30835285782814026,0.3126614987850189,0.33930569887161255,0.36294037103652954,0.3521649194372868,0.29103514552116394,0.5321299595461352,0.0315368557056922
241150028,569029,4673751,POZO RIO CIDACOS,HERCE,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.1637035630582533,42.2128801641593,42.2128801641593,-2.1637035630582533,17.0,15.8,16.0,22.0,24.900000000000002,23.400000000000002,7.9,8.200000000000001,8.200000000000001,34.2,31.0,33.4,31.900000000000002,29.3,31.200000000000003,19.8,10.8,11.200000000000001,0.34,0.328,0.328,0.14300000000000002,0.149,0.147,212,Terrenos regados,True,212,Terrenos regados,True,False,MT,Monte bajo / Matorral,6420.894363434663,1.72,0.0,False,0.0,False,574.14404296875,0.3746117103723152,0.3259818829915956,0.2963075637817383,0.2540620267391205,0.24339894950389862,0.2709069550037384,0.25773194432258606,0.23101593554019928,0.2722465693950653,0.2731817066669464,0.3271271586418152,0.2842338548144563,0.23101593554019928,0.3746117103723152,-0.047484551730500035
241150187,571579,4672893,MERENDERO ENFRENTE DEL MONASTERIO,ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.1329189889107134,42.204924233601425,42.204924233601425,-2.1329189889107134,18.2,14.8,16.5,20.900000000000002,20.3,18.5,7.800000000000001,8.0,8.0,33.2,33.300000000000004,34.300000000000004,34.0,31.8,34.800000000000004,21.3,10.0,12.3,0.328,0.325,0.327,0.146,0.15,0.149,312,Bosque coniferas,False,312,Bosque coniferas,False,False,OV,Olivar,272.8628314447242,1.78,0.0,True,0.0,False,613.33203125,0.48182524469620047,0.4851742137758034,0.5541284680366516,0.44107505679130554,0.4767533540725708,0.482876718044281,0.5520467758178711,0.5989949703216553,0.5922961831092834,0.49447569251060486,0.5540282726287842,0.5194249954368192,0.44107505679130554,0.5989949703216553,0.07220302793258371
241160189,576001,4674538,"Pol. 011, Parc. 02299 VALLALOPE",ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0791438856470883,42.21932036218588,42.21932036218588,-2.0791438856470883,17.3,16.1,16.2,16.8,18.8,17.0,8.0,8.1,8.1,32.0,31.400000000000002,32.7,41.5,37.9,40.5,25.0,10.9,11.8,0.354,0.335,0.343,0.15,0.15,0.15,221,Vinedos,True,221,Vinedos,True,False,CA,Viales,86.88081033565176,0.5,,False,0.0,False,540.9960327148438,0.346879127702133,0.24541131787505166,0.16834880411624908,0.2300431728363037,0.17928768694400787,0.22471974790096283,0.24633821845054626,0.2019919455051422,0.20605310797691345,0.21750713884830475,0.2351207286119461,0.22742736334250555,0.16834880411624908,0.346879127702133,-0.11175839909018692
221030027,530205,4704073,MONTE REAL,CENICERO,Rioja (La),ALUVIAL DEL NAJERILLA-EBRO,RNIT,-2.6324591395939394,42.48842278081459,42.48842278081459,-2.6324591395939394,19.700000000000003,15.8,17.3,28.900000000000002,29.200000000000003,29.6,7.5,7.6000000000000005,7.7,23.400000000000002,22.5,23.6,42.7,42.6,42.5,24.900000000000002,12.0,10.5,0.359,0.339,0.352,0.177,0.169,0.17200000000000001,511,Cursos de agua,False,511,Cursos de agua,False,False,AG,Agua,138946.960128897,1.94,,False,0.0,True,403.99603271484375,0.4776252536802342,0.6746566469178958,0.5945806503295898,0.6600517630577087,0.5730676651000977,0.7179818749427795,0.6121262907981873,0.5719720125198364,0.615006148815155,0.6136695146560669,0.6730360984802246,0.6167067199361614,0.4776252536802342,0.7179818749427795,0.19541084479999044
251220047,602560,4668863,Sondeo Nitratos Rioja ALFARO 2 ALHAMA,ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.7584096784300445,42.16518691055079,42.16518691055079,-1.7584096784300445,21.8,16.8,18.8,22.900000000000002,23.8,22.700000000000003,8.0,8.0,8.0,22.900000000000002,21.900000000000002,23.700000000000003,47.0,45.5,49.800000000000004,18.2,10.5,13.0,0.352,0.342,0.343,0.179,0.17300000000000001,0.177,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,MT,Monte bajo / Matorral,2583.580239206793,1.68,100.0,False,0.0,False,299.88800048828125,0.5012410852516433,0.34928722422692415,0.1550748348236084,0.20275548100471497,0.1681722104549408,0.18308492004871368,0.24086232483386993,0.24602465331554413,0.2615772783756256,0.31056395173072815,0.2880114018917084,0.26424139690527465,0.1550748348236084,0.5012410852516433,-0.21322968335993497
211040583,509565,4701387,Camino de Carramolinero (PO: 501 PA:478),CIDAMÓN,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.88365481773693,42.46476316018527,42.46476316018527,-2.88365481773693,17.5,15.600000000000001,16.1,27.0,30.200000000000003,27.0,7.800000000000001,8.0,8.0,24.6,23.0,24.900000000000002,46.1,43.0,45.400000000000006,22.3,11.100000000000001,13.5,0.341,0.331,0.337,0.186,0.187,0.187,211,Tierras labor secano,True,211,Tierras labor secano,True,False,TA,Tierra arable,18594.004389810303,0.23,100.0,True,0.0,True,626.3080444335938,0.7140532719567892,0.37434307840652653,0.27272728085517883,0.29837796092033386,0.386053204536438,0.36236560344696045,0.28393593430519104,0.20910429954528809,0.4439024329185486,0.3104204833507538,0.298895925283432,0.35947086141140366,0.20910429954528809,0.7140532719567892,-0.41515734667335724
241160252,578929,4671245,CABEZA SOMERO,QUEL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0441190046077025,42.18937633188291,42.18937633188291,-2.0441190046077025,18.2,15.4,17.0,15.100000000000001,14.600000000000001,14.200000000000001,8.1,8.200000000000001,8.200000000000001,44.400000000000006,45.800000000000004,46.2,26.3,26.200000000000003,26.400000000000002,19.1,9.9,8.200000000000001,0.309,0.309,0.308,0.136,0.123,0.11800000000000001,222,Frutales,True,222,Frutales,True,False,FS,Frutos secos,1243.7360539278448,0.39,0.0,True,0.0,False,590.7320556640625,0.3982643586992021,0.37319825074346147,0.3500942885875702,0.44885700941085815,0.2858407199382782,0.38372093439102173,0.17119765281677246,0.17459355294704437,0.22401867806911469,0.25303152203559875,0.2870846092700958,0.3045365069917289,0.17119765281677246,0.44885700941085815,-0.1111797494291063
241160163,578887,4672387,RA DEL HERRERO (PO:13 PA:524),QUEL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0444726733919008,42.19966440046804,42.19966440046804,-2.0444726733919008,20.3,17.3,18.2,14.200000000000001,15.0,14.0,7.9,8.200000000000001,8.200000000000001,38.5,37.300000000000004,39.6,31.400000000000002,27.900000000000002,32.1,20.900000000000002,10.8,8.200000000000001,0.307,0.314,0.303,0.126,0.11900000000000001,0.107,222,Frutales,True,222,Frutales,True,False,FS,Frutos secos,13534.0986328125,0.31,0.0,True,0.0,False,558.8685302734375,0.4536886289884927,0.4305596766284926,0.35671886801719666,0.3997218906879425,0.3475606441497803,0.42441418766975403,0.40760746598243713,0.3548113703727722,0.3063106834888458,0.38400763273239136,0.35434579849243164,0.3836133497464125,0.3063106834888458,0.4536886289884927,-0.09934283049606107
241260021,574615,4658001,Sondeo Nitratos Rioja CORNAGO VALDEPERILLO - DESAPARECIDO,CORNAGO,Rioja (La),CAMEROS,RNIT,-2.098051545830426,42.07053298704397,42.07053298704397,-2.098051545830426,20.5,17.6,18.400000000000002,22.3,23.400000000000002,22.1,7.800000000000001,8.0,8.0,31.400000000000002,31.5,31.8,42.0,40.1,42.2,21.200000000000003,11.4,12.600000000000001,0.352,0.332,0.34,0.16,0.152,0.156,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,AG,Agua,128537.04640327123,0.85,,False,0.0,False,662.3790893554688,0.17691706212251937,0.18305053054737533,0.2460273951292038,0.30747923254966736,0.2426086962223053,0.26869112253189087,0.32864949107170105,0.2542297840118408,0.3372717499732971,0.33220213651657104,0.3250714838504791,0.27292715313880467,0.17691706212251937,0.3372717499732971,0.14815442172795976
211030008,502519,4696432,MANANTIAL PATAGALLINA 1,SANTO DOMINGO DE LA CALZADA,Rioja (La),ALUVIAL DEL OJA,RBAS,-2.9693815071295475,42.42019353514909,42.42019353514909,-2.9693815071295475,18.3,14.200000000000001,16.0,26.8,27.5,26.900000000000002,7.800000000000001,7.9,8.0,20.3,21.1,20.5,47.1,45.400000000000006,46.900000000000006,24.6,11.0,13.3,0.34900000000000003,0.334,0.34,0.187,0.188,0.188,211,Tierras labor secano,True,211,Tierras labor secano,True,False,AG,Agua,58674.48459950468,1.45,,False,0.0,False,665.1880493164062,0.6105019462758736,0.6595319708925218,0.6848029494285583,0.7045702934265137,0.6761110424995422,0.7251797914505005,0.681896984577179,0.6769617795944214,0.6233159303665161,0.6766712069511414,0.6304497122764587,0.6681812370672024,0.6105019462758736,0.7251797914505005,0.01994776600058512
210940011,508926,4719111,PIEZOMETRO-2 HERRERA. ABTO. VILLALBA DE RIOJA,VILLALBA DE RIOJA,Rioja (La),PANCORBO-CONCHAS DE HARO,RBAS,-2.8911504304967592,42.62438946518425,42.62438946518425,-2.8911504304967592,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,28430.240635201917,2.46,0.0,False,0.0,True,675.5306396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221210013,517272,4667190,BRIEVA (PISCIFACTORÍA BRIEVA DE CAMEROS),BRIEVA DE CAMEROS,Rioja (La),MANSILLA-NEILA,RBAS,-2.790931854011985,42.156647454219865,42.156647454219865,-2.790931854011985,20.6,15.0,16.8,15.5,15.5,16.1,6.7,6.800000000000001,7.0,34.9,34.5,35.7,36.1,36.1,35.9,28.5,13.0,18.0,0.332,0.33,0.331,0.164,0.176,0.176,322,Matorrales,False,322,Matorrales,False,False,CA,Viales,12534.387771995867,2.64,,False,0.0,False,1019.2520751953125,0.706067867418291,0.7198259187383296,0.6396979689598083,0.7470144033432007,0.7583473920822144,0.778957188129425,0.6954923868179321,0.6860706806182861,0.7040191292762756,0.7628408074378967,0.7738879919052124,0.7247474304297157,0.6396979689598083,0.778957188129425,0.06782012448692143
221130009,528657,4678589,FUENTE DE SAN PEDRO,TORRECILLA EN CAMEROS,Rioja (La),PRADOLUENGO-ANGUIANO,RBAS,-2.652562493905789,42.2589749662404,42.2589749662404,-2.652562493905789,18.6,12.0,14.4,22.0,25.200000000000003,21.200000000000003,6.800000000000001,6.800000000000001,6.800000000000001,24.1,22.8,24.6,42.0,39.1,42.5,40.0,12.4,21.6,0.336,0.325,0.329,0.155,0.161,0.16,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,797409.453981175,5.22,0.0,False,0.0,False,904.519775390625,0.7031246605324215,0.6910280008924586,0.78230220079422,0.7909160852432251,0.8289280533790588,0.8087447285652161,0.7917158007621765,0.8098453879356384,0.8028417229652405,0.7879900932312012,0.7885763049125671,0.780546639928493,0.6910280008924586,0.8289280533790588,0.08545164438014563
241150030,571730,4673644,POZO DE CIENTA II,ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RBAS,-2.130997340626708,42.21167337532112,42.21167337532112,-2.130997340626708,17.2,14.4,15.0,22.5,26.1,23.0,7.800000000000001,7.9,7.9,28.3,27.8,28.3,38.5,36.1,37.300000000000004,32.2,10.4,13.200000000000001,0.339,0.33,0.335,0.149,0.149,0.149,311,Bosque frondosas,False,311,Bosque frondosas,False,False,MT,Monte bajo / Matorral,123.12697102887101,0.17,100.0,False,0.0,False,540.02001953125,0.6204788435476585,0.6326660870400236,0.6795909404754639,0.6062122583389282,0.6365259289741516,0.6713132858276367,0.6655283570289612,0.6665514707565308,0.6566265225410461,0.6153399348258972,0.6077795624732971,0.641692108348145,0.6062122583389282,0.6795909404754639,-0.012699281074361357
251150055,594638,4678112,Pozo de la Recueja 1 (Po. 1; Pa. 55),RINCÓN DE SOTO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RBAS,-1.8527878925700405,42.2494675682009,42.2494675682009,-1.8527878925700405,20.8,16.8,18.400000000000002,23.3,23.3,24.0,7.7,7.800000000000001,7.800000000000001,21.200000000000003,21.8,22.400000000000002,51.6,50.7,52.1,22.6,10.200000000000001,13.100000000000001,0.355,0.34400000000000003,0.34700000000000003,0.16,0.17400000000000002,0.163,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,TA,Tierra arable,233.14211035005496,0.12,100.0,True,0.0,False,283.4409484863281,0.4453924551586204,0.4572475382257226,0.5180612802505493,0.4434594511985779,0.37068039178848267,0.3621998727321625,0.34379836916923523,0.4394195079803467,0.457464337348938,0.48740169405937195,0.5106738209724426,0.43961806535313175,0.34379836916923523,0.5180612802505493,0.06528136581382221
241050045,572065,4695776,RECUEJA,ALCANADRE,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RBAS,-2.1241804093111973,42.41094401577004,42.41094401577004,-2.1241804093111973,19.8,15.200000000000001,17.2,18.400000000000002,19.6,18.5,7.9,8.0,8.0,20.400000000000002,19.700000000000003,20.200000000000003,58.400000000000006,53.800000000000004,56.2,18.5,10.200000000000001,11.100000000000001,0.341,0.329,0.338,0.162,0.169,0.165,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,MT,Monte bajo / Matorral,1301.5930653647956,0.46,0.0,False,0.0,False,322.5320129394531,0.5603233286664334,0.49990454640202187,0.567194938659668,0.6353691816329956,0.6104950308799744,0.6389105319976807,0.5427985787391663,0.6049873232841492,0.7238994836807251,0.6857082843780518,0.7318681478500366,0.6183144887428094,0.49990454640202187,0.7318681478500366,0.1715448191836032
221280002,538340,4657590,NACIMIENTO RIO PIQUERAS,LUMBRERAS,Rioja (La),CAMEROS,RBAS,-2.536551365743564,42.069439895266235,42.069439895266235,-2.536551365743564,19.8,12.5,15.100000000000001,16.8,18.5,18.6,6.1000000000000005,6.1000000000000005,6.1000000000000005,41.1,39.5,39.900000000000006,33.2,32.6,32.5,50.0,17.400000000000002,29.0,0.324,0.312,0.314,0.138,0.135,0.137,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,715054.9411945106,2.7,0.0,False,0.0,False,1449.0521240234375,0.8705695938620631,0.866912709798881,0.8563535809516907,0.8384172320365906,0.8755286931991577,0.8890678882598877,0.916037917137146,0.8959755301475525,0.8785662055015564,0.9248483180999756,0.9177048206329346,0.8845438626934032,0.8384172320365906,0.9248483180999756,0.04713522677087145
231240007,560588,4661716,VALLEJONDO,ENCISO,Rioja (La),CAMEROS,RBAS,-2.267210441580483,42.1051967890556,42.1051967890556,-2.267210441580483,18.900000000000002,14.200000000000001,14.9,15.100000000000001,14.4,15.3,7.4,7.6000000000000005,7.6000000000000005,33.5,32.800000000000004,32.7,40.6,40.5,39.7,34.6,14.0,18.7,0.315,0.281,0.295,0.155,0.15,0.157,324,Matorral boscoso,False,324,Matorral boscoso,False,False,PR,Pasto arbustivo,227921.2758255584,2.89,0.0,True,0.0,False,1203.9801025390625,0.7252354120183035,0.7875773692333334,0.7765957713127136,0.7864089608192444,0.7650232911109924,0.8051261305809021,0.8398097157478333,0.835536003112793,0.8330783843994141,0.8088012337684631,0.8430265188217163,0.8005653446296098,0.7252354120183035,0.8430265188217163,0.11779110680341276
241230015,583388,4662243,"SONDEO DE GRÁVALOS, IRYDA. INC",GRÁVALOS,Rioja (La),FITERO-ARNEDILLO,RBAS,-1.991413298492858,42.10785037798781,42.10785037798781,-1.991413298492858,19.200000000000003,17.8,17.8,24.3,25.8,24.700000000000003,7.800000000000001,8.0,8.0,32.0,31.700000000000003,32.0,38.800000000000004,38.2,38.900000000000006,21.6,10.3,10.600000000000001,0.34900000000000003,0.34,0.342,0.156,0.152,0.152,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,FY,Frutales,7255.784929788015,0.38,100.0,True,0.0,False,706.3200073242188,0.4379154718862985,0.40449869970485064,0.40689000487327576,0.40676334500312805,0.3573303818702698,0.43886351585388184,0.4328385591506958,0.3237531781196594,0.45756593346595764,0.3593411445617676,0.3792470097541809,0.4004552040221787,0.3237531781196594,0.45756593346595764,-0.05866846213211757
221210014,517735,4668033,BERRINCHE,BRIEVA DE CAMEROS,Rioja (La),MANSILLA-NEILA,RBAS,-2.7853018643235825,42.164229459531896,42.164229459531896,-2.7853018643235825,20.6,15.0,16.400000000000002,18.2,19.200000000000003,18.7,7.0,7.2,7.2,35.4,36.0,35.300000000000004,34.4,34.1,34.2,30.8,11.8,18.8,0.324,0.323,0.324,0.151,0.146,0.153,322,Matorrales,False,322,Matorrales,False,False,AG,Agua,8788.69345164987,4.32,,False,0.0,False,1009.8480224609375,0.565655357720769,0.5195988363190936,0.5467286109924316,0.5788284540176392,0.5821462273597717,0.726902186870575,0.6109382510185242,0.5285791754722595,0.5617559552192688,0.6436183452606201,0.6374622583389282,0.5911103325990801,0.5195988363190936,0.726902186870575,0.0718069006181592
220960018,519673,4711843,POZO DEL EBRO,SAN VICENTE DE LA SONSIERRA,Rioja (La),LAGUARDIA,RBAS,-2.760346080856251,42.55873688280217,42.55873688280217,-2.760346080856251,20.8,14.100000000000001,16.6,24.700000000000003,29.1,25.6,7.800000000000001,8.0,8.0,19.900000000000002,19.1,19.700000000000003,44.900000000000006,39.5,44.300000000000004,24.3,12.0,12.200000000000001,0.356,0.339,0.34400000000000003,0.176,0.189,0.181,323,Veg esclerofia,False,323,Veg esclerofia,False,False,MT,Monte bajo / Matorral,13589.083034033181,0.67,0.0,False,0.0,False,429.16802978515625,0.5573101473082607,0.5547261386224365,0.6889979839324951,0.6488549709320068,0.6600598096847534,0.6610800623893738,0.6502742171287537,0.641237199306488,0.6998211145401001,0.743302047252655,0.6643726825714111,0.6518214885153395,0.5547261386224365,0.743302047252655,0.10706253526315046
221230018,526102,4667021,FUENTE LACE,ORTIGOSA DE CAMEROS,Rioja (La),CAMEROS,RBAS,-2.6840583947640053,42.154880847696,42.154880847696,-2.6840583947640053,19.8,12.5,16.1,14.9,14.600000000000001,14.600000000000001,6.0,6.1000000000000005,6.1000000000000005,37.4,39.2,38.0,38.1,37.4,38.300000000000004,50.400000000000006,14.200000000000001,28.0,0.335,0.311,0.322,0.145,0.151,0.156,324,Matorral boscoso,False,324,Matorral boscoso,False,False,PA,Pasto arbolado,109737.58437071738,2.31,0.0,True,0.0,False,1262.715087890625,0.666536029527893,0.6109072012690424,0.5877848267555237,0.6319724321365356,0.6030134558677673,0.6613703370094299,0.5887838006019592,0.4586951434612274,0.5792374014854431,0.5995804071426392,0.5353845953941345,0.5930241482410541,0.4586951434612274,0.666536029527893,-0.13115143413375852
